work_id,anomaly_prediction,is_anomaly,anomaly_score,lof_prediction,lof_is_anomaly,lof_score,both_models_anomaly,any_model_anomaly,if_normalized_score,lof_normalized_score,if_risk_score,lof_risk_score,combined_anomaly_score,ensemble_is_anomaly,ensemble_risk_level,rule_risk_score,rule_risk_level,risk_factors,recommended_actions,risk_factor_count,recommended_amount,sanction_amount,total_expenditure,expenditure_ratio,financial_risk_score,financial_risk_level,financial_risk_factors,ensemble_ai_score,final_ai_risk_score,final_ai_risk_level
WS/MP18225/2025-2026/151086,1,0,0.2066424432652742,1,0,-2.1904373688415184,0,0,0.9267227347011802,0.9999999999999958,0.0732772652988198,4.218847493575595e-15,0.0439663591792935,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,50781.0,299814.0,50781.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",7.327726529882042,8.66,LOW
WS/MP18324/2025-2026/151097,1,0,0.2359485656432214,1,0,-0.9979165232685606,0,0,0.9952988612855886,0.9999999999999998,0.0047011387144113,2.220446049250313e-16,0.0028206832286469,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,300000.0,299814.0,300000.0,1.0,10.0,HIGH,"['Total expenditure exceeds the sanctioned amount', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",0.4701138714410327,5.24,LOW
WS/MP18225/2025-2026/151098,1,0,0.2068161079686026,1,0,-2.190315973185031,0,0,0.9271291089230956,0.9999999999999958,0.0728708910769044,4.218847493575595e-15,0.0437225346461443,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,50800.0,299814.0,50781.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",7.287089107690509,8.64,LOW
WS/MP18324/2025-2026/151103,1,0,0.2359485656432214,1,0,-0.9979165232685606,0,0,0.9952988612855886,0.9999999999999998,0.0047011387144113,2.220446049250313e-16,0.0028206832286469,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,300000.0,299814.0,300000.0,1.0,10.0,HIGH,"['Total expenditure exceeds the sanctioned amount', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",0.4701138714410327,5.24,LOW
WS/MP18324/2025-2026/151106,1,0,0.2359485656432214,1,0,-0.9979165232685606,0,0,0.9952988612855886,0.9999999999999998,0.0047011387144113,2.220446049250313e-16,0.0028206832286469,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,300000.0,299814.0,300000.0,1.0,10.0,HIGH,"['Total expenditure exceeds the sanctioned amount', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",0.4701138714410327,5.24,LOW
WS/MP18324/2024-2025/151116,1,0,0.2352728107771075,1,0,-1.1335474958623326,0,0,0.9937175995055064,0.9999999999999992,0.0062824004944934,6.661338147750939e-16,0.0037694402966963,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,258000.0,299814.0,258000.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.628240049449264,5.31,LOW
WS/MP18324/2024-2025/151121,1,0,0.2359485656432214,1,0,-0.9979165232685606,0,0,0.9952988612855886,0.9999999999999998,0.0047011387144113,2.220446049250313e-16,0.0028206832286469,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,300000.0,299814.0,300000.0,1.0,10.0,HIGH,"['Total expenditure exceeds the sanctioned amount', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",0.4701138714410327,5.24,LOW
WS/MP18324/2025-2026/151157,1,0,0.2359485656432214,1,0,-0.9979165232685606,0,0,0.9952988612855886,0.9999999999999998,0.0047011387144113,2.220446049250313e-16,0.0028206832286469,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,300000.0,299814.0,300000.0,1.0,10.0,HIGH,"['Total expenditure exceeds the sanctioned amount', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",0.4701138714410327,5.24,LOW
WS/MP588/2024-2025/151158,1,0,0.2363559703117452,1,0,-2.418482752879049,0,0,0.9962521854326548,0.999999999999995,0.0037478145673452,4.996003610813205e-15,0.0022486887404091,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,298400.0,299814.0,298400.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.374781456734734,5.19,LOW
WS/MP18324/2024-2025/151159,1,0,0.2359485656432214,1,0,-0.9979165232685606,0,0,0.9952988612855886,0.9999999999999998,0.0047011387144113,2.220446049250313e-16,0.0028206832286469,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,300000.0,299814.0,300000.0,1.0,10.0,HIGH,"['Total expenditure exceeds the sanctioned amount', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",0.4701138714410327,5.24,LOW
WS/MP18181/2025-2026/151263,1,0,0.2211176697733579,1,0,-739.6307468367079,0,0,0.960594666052402,0.9999999999975304,0.039405333947598,2.4696911182786607e-12,0.0236432003695467,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,551287.0,299814.0,551287.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",3.9405333949242864,6.97,LOW
WS/MP18181/2025-2026/151264,1,0,0.2300704968244806,1,0,-504.0494729696305,0,0,0.9815442203205608,0.999999999998318,0.0184557796794392,1.6820989046095749e-12,0.0110734678083363,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,519180.0,299814.0,519180.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",1.8455779680559146,5.92,LOW
WS/MP18181/2026-2027/151265,1,0,0.1622856912511703,1,0,-2.4694535536533566,0,0,0.822928237368385,0.9999999999999948,0.1770717626316149,5.218048215738236e-15,0.106243057578971,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,1229625.0,299814.0,1229625.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'Project expenditure is unusually high compared to other projects', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",17.707176263161486,13.85,LOW
WS/MP18324/2024-2025/151338,1,0,0.2359485656432214,1,0,-0.9979165232685606,0,0,0.9952988612855886,0.9999999999999998,0.0047011387144113,2.220446049250313e-16,0.0028206832286469,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,300000.0,299814.0,300000.0,1.0,10.0,HIGH,"['Total expenditure exceeds the sanctioned amount', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",0.4701138714410327,5.24,LOW
WS/MP18170/2024-2025/151380,1,0,0.2366584246774991,1,0,-4.279318701027659,0,0,0.9969599265866858,0.9999999999999888,0.0030400734133142,1.1102230246251564e-14,0.0018240440479929,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,294500.0,299814.0,294500.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.30400734133203494,5.15,LOW
WS/MP18227/2025-2026/151392,1,0,0.2324251625517032,1,0,-7.2876588703380385,0,0,0.9870541220704931,0.9999999999999788,0.0129458779295067,2.1316282072803012e-14,0.0077675267577125,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,333000.0,299814.0,306566.0,1.0,10.0,HIGH,"['Total expenditure exceeds the sanctioned amount', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",1.2945877929519551,5.65,LOW
WS/MP18227/2025-2026/151393,1,0,0.2324251625517032,1,0,-7.2876588703380385,0,0,0.9870541220704931,0.9999999999999788,0.0129458779295067,2.1316282072803012e-14,0.0077675267577125,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,333000.0,299814.0,306566.0,1.0,10.0,HIGH,"['Total expenditure exceeds the sanctioned amount', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",1.2945877929519551,5.65,LOW
WS/MP18227/2025-2026/151394,1,0,0.2324251625517032,1,0,-7.2876588703380385,0,0,0.9870541220704931,0.9999999999999788,0.0129458779295067,2.1316282072803012e-14,0.0077675267577125,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,333000.0,299814.0,306566.0,1.0,10.0,HIGH,"['Total expenditure exceeds the sanctioned amount', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",1.2945877929519551,5.65,LOW
WS/MP18227/2025-2026/151395,1,0,0.2324251625517032,1,0,-7.2876588703380385,0,0,0.9870541220704931,0.9999999999999788,0.0129458779295067,2.1316282072803012e-14,0.0077675267577125,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,333000.0,299814.0,306566.0,1.0,10.0,HIGH,"['Total expenditure exceeds the sanctioned amount', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",1.2945877929519551,5.65,LOW
WS/MP18227/2025-2026/151396,1,0,0.2324251625517032,1,0,-7.2876588703380385,0,0,0.9870541220704931,0.9999999999999788,0.0129458779295067,2.1316282072803012e-14,0.0077675267577125,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,333000.0,299814.0,306566.0,1.0,10.0,HIGH,"['Total expenditure exceeds the sanctioned amount', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",1.2945877929519551,5.65,LOW
WS/MP18227/2025-2026/151397,1,0,0.2324251625517032,1,0,-7.2876588703380385,0,0,0.9870541220704931,0.9999999999999788,0.0129458779295067,2.1316282072803012e-14,0.0077675267577125,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,333000.0,299814.0,306566.0,1.0,10.0,HIGH,"['Total expenditure exceeds the sanctioned amount', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",1.2945877929519551,5.65,LOW
WS/MP18227/2025-2026/151398,1,0,0.2324251625517032,1,0,-7.2876588703380385,0,0,0.9870541220704931,0.9999999999999788,0.0129458779295067,2.1316282072803012e-14,0.0077675267577125,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,333000.0,299814.0,306566.0,1.0,10.0,HIGH,"['Total expenditure exceeds the sanctioned amount', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",1.2945877929519551,5.65,LOW
WS/MP18227/2025-2026/151399,1,0,0.2324251625517032,1,0,-7.2876588703380385,0,0,0.9870541220704931,0.9999999999999788,0.0129458779295067,2.1316282072803012e-14,0.0077675267577125,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,333000.0,299814.0,306566.0,1.0,10.0,HIGH,"['Total expenditure exceeds the sanctioned amount', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",1.2945877929519551,5.65,LOW
WS/MP18227/2025-2026/151400,1,0,0.2324251625517032,1,0,-7.2876588703380385,0,0,0.9870541220704931,0.9999999999999788,0.0129458779295067,2.1316282072803012e-14,0.0077675267577125,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,333000.0,299814.0,306566.0,1.0,10.0,HIGH,"['Total expenditure exceeds the sanctioned amount', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",1.2945877929519551,5.65,LOW
WS/MP18227/2025-2026/151402,1,0,0.2324251625517032,1,0,-7.2876588703380385,0,0,0.9870541220704931,0.9999999999999788,0.0129458779295067,2.1316282072803012e-14,0.0077675267577125,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,333000.0,299814.0,306566.0,1.0,10.0,HIGH,"['Total expenditure exceeds the sanctioned amount', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",1.2945877929519551,5.65,LOW
WS/MP18227/2025-2026/151404,1,0,0.2324251625517032,1,0,-7.2876588703380385,0,0,0.9870541220704931,0.9999999999999788,0.0129458779295067,2.1316282072803012e-14,0.0077675267577125,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,333000.0,299814.0,306566.0,1.0,10.0,HIGH,"['Total expenditure exceeds the sanctioned amount', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",1.2945877929519551,5.65,LOW
WS/MP18227/2025-2026/151406,1,0,0.2324251625517032,1,0,-7.2876588703380385,0,0,0.9870541220704931,0.9999999999999788,0.0129458779295067,2.1316282072803012e-14,0.0077675267577125,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,333000.0,299814.0,306566.0,1.0,10.0,HIGH,"['Total expenditure exceeds the sanctioned amount', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",1.2945877929519551,5.65,LOW
WS/MP18227/2025-2026/151408,1,0,0.2324251625517032,1,0,-7.2876588703380385,0,0,0.9870541220704931,0.9999999999999788,0.0129458779295067,2.1316282072803012e-14,0.0077675267577125,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,333000.0,299814.0,306566.0,1.0,10.0,HIGH,"['Total expenditure exceeds the sanctioned amount', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",1.2945877929519551,5.65,LOW
WS/MP18227/2025-2026/151414,1,0,0.2324251625517032,1,0,-7.2876588703380385,0,0,0.9870541220704931,0.9999999999999788,0.0129458779295067,2.1316282072803012e-14,0.0077675267577125,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,333000.0,299814.0,306566.0,1.0,10.0,HIGH,"['Total expenditure exceeds the sanctioned amount', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",1.2945877929519551,5.65,LOW
WS/MP18227/2025-2026/151420,1,0,0.2324251625517032,1,0,-7.2876588703380385,0,0,0.9870541220704931,0.9999999999999788,0.0129458779295067,2.1316282072803012e-14,0.0077675267577125,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,333000.0,299814.0,306566.0,1.0,10.0,HIGH,"['Total expenditure exceeds the sanctioned amount', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",1.2945877929519551,5.65,LOW
WS/MP18227/2025-2026/151422,1,0,0.2324251625517032,1,0,-7.2876588703380385,0,0,0.9870541220704931,0.9999999999999788,0.0129458779295067,2.1316282072803012e-14,0.0077675267577125,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,333000.0,299814.0,306566.0,1.0,10.0,HIGH,"['Total expenditure exceeds the sanctioned amount', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",1.2945877929519551,5.65,LOW
WS/MP18227/2025-2026/151424,1,0,0.2324251625517032,1,0,-7.2876588703380385,0,0,0.9870541220704931,0.9999999999999788,0.0129458779295067,2.1316282072803012e-14,0.0077675267577125,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,333000.0,299814.0,306566.0,1.0,10.0,HIGH,"['Total expenditure exceeds the sanctioned amount', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",1.2945877929519551,5.65,LOW
WS/MP18227/2025-2026/151425,1,0,0.2324251625517032,1,0,-7.2876588703380385,0,0,0.9870541220704931,0.9999999999999788,0.0129458779295067,2.1316282072803012e-14,0.0077675267577125,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,333000.0,299814.0,306566.0,1.0,10.0,HIGH,"['Total expenditure exceeds the sanctioned amount', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",1.2945877929519551,5.65,LOW
WS/MP18248/2024-2025/151428,1,0,0.1940471743251877,1,0,-0.9877765529258662,0,0,0.8972498912433913,0.9999999999999998,0.1027501087566087,2.220446049250313e-16,0.0616500652539653,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,998600.0,299814.0,998600.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'Project expenditure is unusually high compared to other projects', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",10.275010875660636,10.14,LOW
WS/MP18248/2024-2025/151438,1,0,0.2346644149625408,1,0,-1.952788421814084,0,0,0.992293957446858,0.9999999999999968,0.007706042553142,3.3306690738754696e-15,0.0046236255318865,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,482437.0,299814.0,482437.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",0.7706042553142954,5.39,LOW
WS/MP18227/2024-2025/151439,1,0,0.2341120611512058,1,0,-0.9719320713368786,0,0,0.9910014532937328,0.9999999999999998,0.0089985467062672,2.220446049250313e-16,0.0053991280237604,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,230979.0,299814.0,230979.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.8998546706266104,5.45,LOW
WS/MP18227/2024-2025/151440,1,0,0.2341120611512058,1,0,-0.9719320713368786,0,0,0.9910014532937328,0.9999999999999998,0.0089985467062672,2.220446049250313e-16,0.0053991280237604,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,230979.0,299814.0,230979.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.8998546706266104,5.45,LOW
WS/MP18227/2024-2025/151441,1,0,0.2341120611512058,1,0,-0.9719320713368786,0,0,0.9910014532937328,0.9999999999999998,0.0089985467062672,2.220446049250313e-16,0.0053991280237604,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,230979.0,299814.0,230979.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.8998546706266104,5.45,LOW
WS/MP18227/2024-2025/151442,1,0,0.2341120611512058,1,0,-0.9719320713368786,0,0,0.9910014532937328,0.9999999999999998,0.0089985467062672,2.220446049250313e-16,0.0053991280237604,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,230979.0,299814.0,230979.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.8998546706266104,5.45,LOW
WS/MP18227/2024-2025/151443,1,0,0.2341120611512058,1,0,-0.9719320713368786,0,0,0.9910014532937328,0.9999999999999998,0.0089985467062672,2.220446049250313e-16,0.0053991280237604,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,230979.0,299814.0,230979.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.8998546706266104,5.45,LOW
WS/MP18227/2024-2025/151444,1,0,0.2341120611512058,1,0,-0.9719320713368786,0,0,0.9910014532937328,0.9999999999999998,0.0089985467062672,2.220446049250313e-16,0.0053991280237604,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,230979.0,299814.0,230979.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.8998546706266104,5.45,LOW
WS/MP18227/2024-2025/151445,1,0,0.2341120611512058,1,0,-0.9719320713368786,0,0,0.9910014532937328,0.9999999999999998,0.0089985467062672,2.220446049250313e-16,0.0053991280237604,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,230979.0,299814.0,230979.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.8998546706266104,5.45,LOW
WS/MP18227/2024-2025/151446,1,0,0.2341120611512058,1,0,-0.9719320713368786,0,0,0.9910014532937328,0.9999999999999998,0.0089985467062672,2.220446049250313e-16,0.0053991280237604,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,230979.0,299814.0,230979.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.8998546706266104,5.45,LOW
WS/MP18227/2024-2025/151447,1,0,0.2341120611512058,1,0,-0.9719320713368786,0,0,0.9910014532937328,0.9999999999999998,0.0089985467062672,2.220446049250313e-16,0.0053991280237604,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,230979.0,299814.0,230979.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.8998546706266104,5.45,LOW
WS/MP18227/2024-2025/151448,1,0,0.2341120611512058,1,0,-0.9719320713368786,0,0,0.9910014532937328,0.9999999999999998,0.0089985467062672,2.220446049250313e-16,0.0053991280237604,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,230979.0,299814.0,230979.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.8998546706266104,5.45,LOW
WS/MP18227/2024-2025/151449,1,0,0.2341120611512058,1,0,-0.9719320713368786,0,0,0.9910014532937328,0.9999999999999998,0.0089985467062672,2.220446049250313e-16,0.0053991280237604,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,230979.0,299814.0,230979.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.8998546706266104,5.45,LOW
WS/MP18227/2024-2025/151450,1,0,0.2341120611512058,1,0,-0.9719320713368786,0,0,0.9910014532937328,0.9999999999999998,0.0089985467062672,2.220446049250313e-16,0.0053991280237604,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,230979.0,299814.0,230979.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.8998546706266104,5.45,LOW
WS/MP18227/2024-2025/151451,1,0,0.2341120611512058,1,0,-0.9719320713368786,0,0,0.9910014532937328,0.9999999999999998,0.0089985467062672,2.220446049250313e-16,0.0053991280237604,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,230979.0,299814.0,230979.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.8998546706266104,5.45,LOW
WS/MP18227/2024-2025/151452,1,0,0.2341120611512058,1,0,-0.9719320713368786,0,0,0.9910014532937328,0.9999999999999998,0.0089985467062672,2.220446049250313e-16,0.0053991280237604,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,230979.0,299814.0,230979.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.8998546706266104,5.45,LOW
WS/MP18227/2024-2025/151453,1,0,0.2341120611512058,1,0,-0.9719320713368786,0,0,0.9910014532937328,0.9999999999999998,0.0089985467062672,2.220446049250313e-16,0.0053991280237604,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,230979.0,299814.0,230979.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.8998546706266104,5.45,LOW
WS/MP18227/2024-2025/151454,1,0,0.2341120611512058,1,0,-0.9719320713368786,0,0,0.9910014532937328,0.9999999999999998,0.0089985467062672,2.220446049250313e-16,0.0053991280237604,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,230979.0,299814.0,230979.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.8998546706266104,5.45,LOW
WS/MP18227/2024-2025/151455,1,0,0.2341120611512058,1,0,-0.9719320713368786,0,0,0.9910014532937328,0.9999999999999998,0.0089985467062672,2.220446049250313e-16,0.0053991280237604,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,230979.0,299814.0,230979.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.8998546706266104,5.45,LOW
WS/MP18227/2024-2025/151456,1,0,0.2341120611512058,1,0,-0.9719320713368786,0,0,0.9910014532937328,0.9999999999999998,0.0089985467062672,2.220446049250313e-16,0.0053991280237604,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,230979.0,299814.0,230979.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.8998546706266104,5.45,LOW
WS/MP18227/2024-2025/151457,1,0,0.2341120611512058,1,0,-0.9719320713368786,0,0,0.9910014532937328,0.9999999999999998,0.0089985467062672,2.220446049250313e-16,0.0053991280237604,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,230979.0,299814.0,230979.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.8998546706266104,5.45,LOW
WS/MP18227/2024-2025/151458,1,0,0.2341120611512058,1,0,-0.9719320713368786,0,0,0.9910014532937328,0.9999999999999998,0.0089985467062672,2.220446049250313e-16,0.0053991280237604,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,230979.0,299814.0,230979.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.8998546706266104,5.45,LOW
WS/MP719/2025-2026/151460,1,0,0.0021867505723481,1,0,-2.3555972197730086,0,0,0.4482978075752484,0.9999999999999952,0.5517021924247516,4.773959005888173e-15,0.3310213154548528,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,5100000.0,299814.0,2016972.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'Project expenditure is among the top 1% of all projects', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",55.17021924247463,32.59,MEDIUM
