work_id,state,ida,honble_members_of_parliament,constituency,work_category,work_description,recommended_date,recommended_amount,sanction_date,sanction_amount,work_status,completion_date,completed_amount_disbursed,total_expenditure,payment_count,unique_vendors,has_sanction,has_completion,has_expenditure,sanction_delay_days,completion_duration_days,sanction_difference,expenditure_ratio,sanction_ratio,expenditure_difference,completion_amount_ratio,completion_amount_difference,payments_per_vendor,financial_year,recommended_year,recommended_month,anomaly_prediction,is_anomaly,anomaly_score,if_normalized_score,if_risk_score
WS/MP18031/2024-2025/143488,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),ABHAY KUMAR SINHA,AURANGABAD_BR,Normal/Others,purchase of books for school library. sanction of five for lacs each school,2024-09-25,499385.0,2025-01-15,499385.0,Physical Inspection,2025-01-20,499385.0,,,,1,1,0,112.0,5.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,9,1,0,0.20247655766418393,0.9444625231892368,5.55
WS/MP18031/2024-2025/143489,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),ABHAY KUMAR SINHA,AURANGABAD_BR,Normal/Others,purchase of books for school library. sanction of five for lacs each school,2024-09-25,499385.0,2025-01-15,499385.0,Physical Inspection,2025-01-17,499385.0,,,,1,1,0,112.0,2.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,9,1,0,0.20247655766418393,0.9444625231892368,5.55
WS/MP18031/2024-2025/143490,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),ABHAY KUMAR SINHA,AURANGABAD_BR,Normal/Others,purchase of books for school library. sanction of five for lacs each school,2024-09-25,499385.0,2025-01-15,499385.0,Physical Inspection,2025-01-20,499385.0,,,,1,1,0,112.0,5.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,9,1,0,0.20247655766418393,0.9444625231892368,5.55
WS/MP18031/2024-2025/143491,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),ABHAY KUMAR SINHA,AURANGABAD_BR,Normal/Others,purchase of books for school library. sanction of five for lacs each school,2024-09-25,499385.0,2025-01-15,499385.0,Physical Inspection,2025-01-20,499385.0,,,,1,1,0,112.0,5.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,9,1,0,0.20247655766418393,0.9444625231892368,5.55
WS/MP18031/2024-2025/143492,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),ABHAY KUMAR SINHA,AURANGABAD_BR,Normal/Others,purchase of books for school library. sanction of five lacs of each school,2024-09-25,499385.0,2025-01-15,499385.0,Physical Inspection,2025-01-20,499385.0,,,,1,1,0,112.0,5.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,9,1,0,0.20247655766418393,0.9444625231892368,5.55
WS/MP017/2024-2025/143499,Tamil Nadu,THIRUVALLUR(DISTRICT COLLECTOR TIRUVALLUR_IDA),S. Jagathrakshakan,ARAKKONAM,Normal/Others,Compound Wall and Other Work In rural Vetrinery Dispencery at Velanchery Village,2024-09-25,996610.0,2024-10-07,996610.0,Physical Inspection,2024-10-09,996610.0,,,,1,1,0,12.0,2.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,9,1,0,0.15386478302910772,0.8164339020217171,18.36
WS/MP017/2024-2025/143500,Tamil Nadu,THIRUVALLUR(DISTRICT COLLECTOR TIRUVALLUR_IDA),S. Jagathrakshakan,ARAKKONAM,Normal/Others,Chekkanur to Ramakrishnapuram Road Big Lake Retaining Work,2024-09-25,999654.0,2024-10-01,999654.0,Physical Inspection,2024-10-26,999654.0,,,,1,1,0,6.0,25.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,9,1,0,0.15599376508717844,0.8220409928846066,17.8
WS/MP18031/2024-2025/143512,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),ABHAY KUMAR SINHA,AURANGABAD_BR,Normal/Others,purchase of books for school library. sanction of five lacs for  each and every school,2024-09-25,499385.0,2025-01-15,499385.0,Physical Inspection,2025-01-20,499385.0,,,,1,1,0,112.0,5.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,9,1,0,0.20247655766418393,0.9444625231892368,5.55
WS/MP18031/2024-2025/143513,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),ABHAY KUMAR SINHA,AURANGABAD_BR,Normal/Others,purchase of books for school library. sanction of five lacs for  each and every school,2024-09-25,499385.0,2025-01-15,499385.0,Physical Inspection,2025-01-20,499385.0,,,,1,1,0,112.0,5.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,9,1,0,0.20247655766418393,0.9444625231892368,5.55
WS/MP18031/2024-2025/143514,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),ABHAY KUMAR SINHA,AURANGABAD_BR,Normal/Others,purchase of books for school library. sanction of five lacs for  each and every school,2024-09-25,499385.0,2025-01-15,499385.0,Physical Inspection,2025-01-20,499385.0,,,,1,1,0,112.0,5.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,9,1,0,0.20247655766418393,0.9444625231892368,5.55
WS/MP18031/2024-2025/143515,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),ABHAY KUMAR SINHA,AURANGABAD_BR,Normal/Others,purchase of books for school library. sanction of five lacs for  each and every school,2024-09-25,499385.0,2025-01-15,499385.0,Physical Inspection,2025-01-20,499385.0,,,,1,1,0,112.0,5.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,9,1,0,0.20247655766418393,0.9444625231892368,5.55
WS/MP18031/2024-2025/143516,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),ABHAY KUMAR SINHA,AURANGABAD_BR,Normal/Others,purchase of books for school library. sanction of five lacs for  each and every school,2024-09-25,499385.0,2025-01-15,499385.0,Physical Inspection,2025-01-20,499385.0,,,,1,1,0,112.0,5.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,9,1,0,0.20247655766418393,0.9444625231892368,5.55
WS/MP18031/2024-2025/143517,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),ABHAY KUMAR SINHA,AURANGABAD_BR,Normal/Others,purchase of books for school library. sanction of five lacs for  each and every school,2024-09-25,499385.0,2025-01-15,499385.0,Physical Inspection,2025-01-20,499385.0,,,,1,1,0,112.0,5.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,9,1,0,0.20247655766418393,0.9444625231892368,5.55
WS/MP18031/2024-2025/143518,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),ABHAY KUMAR SINHA,AURANGABAD_BR,Normal/Others,purchase of books for school library. sanction of five lacs for  each and every school,2024-09-25,499385.0,2025-01-15,499385.0,Physical Inspection,2025-01-20,499385.0,,,,1,1,0,112.0,5.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,9,1,0,0.20247655766418393,0.9444625231892368,5.55
WS/MP18180/2025-2026/143525,Tamil Nadu,TIRUCHIRAPPALLI(DISTRICT COLLECTOR TIRUCHIRAPPALLI_IDA),ARUN NEHRU,PERAMBALUR,Normal/Others,Construction of Two Addnl Classrooms for PUPS venkatesapuram in venkatesapuram pt in Thuraiyur Panchayat Union,2024-09-25,3460000.0,2025-06-26,3460000.0,Work partially Completed,,,2211213.0,1.0,1.0,1,0,1,274.0,,0.0,0.6390789017341041,1.0,-1248787.0,,,1.0,2025-2026,2024,9,-1,1,-0.10034461290654573,0.1469237124886255,85.31
WS/MP18307/2025-2026/143526,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),Piyush Vedprakash Goyal,MUMBAI NORTH,Normal/Others,"Ward 5  - Reconstruction of Kindergarten at Balkawade Compound, Hanuman Tekdi Road, Kazupada, Borivali East",2024-09-25,4500000.0,2026-03-25,4500000.0,Sanction,,,,,,1,0,0,546.0,,0.0,,1.0,,,,,2025-2026,2024,9,-1,1,-0.1019843448184008,0.14260515762542358,85.74
WS/MP18031/2024-2025/143527,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),ABHAY KUMAR SINHA,AURANGABAD_BR,Normal/Others,purchase of books for school library. sanction five lacs for every school.,2024-09-25,499385.0,2025-01-15,499385.0,Physical Inspection,2025-01-20,499385.0,,,,1,1,0,112.0,5.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,9,1,0,0.20247655766418393,0.9444625231892368,5.55
WS/MP18031/2024-2025/143528,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),ABHAY KUMAR SINHA,AURANGABAD_BR,Normal/Others,purchase of books for school library. sanction five lacs for every school.,2024-09-25,499385.0,2025-01-15,499385.0,Physical Inspection,2025-01-22,499385.0,,,,1,1,0,112.0,7.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,9,1,0,0.20247655766418393,0.9444625231892368,5.55
WS/MP18031/2024-2025/143529,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),ABHAY KUMAR SINHA,AURANGABAD_BR,Normal/Others,purchase of books for school library. sanction five lacs for every school.,2024-09-25,499385.0,2025-01-15,499385.0,Physical Inspection,2025-01-22,499385.0,,,,1,1,0,112.0,7.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,9,1,0,0.20247655766418393,0.9444625231892368,5.55
WS/MP18031/2024-2025/143530,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),ABHAY KUMAR SINHA,AURANGABAD_BR,Normal/Others,purchase of books for school library. sanction five lacs for every school.,2024-09-25,499385.0,2025-01-15,499385.0,Physical Inspection,2025-01-22,499385.0,,,,1,1,0,112.0,7.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,9,1,0,0.20247655766418393,0.9444625231892368,5.55
WS/MP18183/2024-2025/143544,Tamil Nadu,THANJAVUR(DISTRICT COLLECTOR THANJAVUR_IDA),MURASOLI S,THANJAVUR,Normal/Others,"Construction of a new art theater in Valaphramankadu panchayat,peravaurani",2024-09-25,1191491.0,2025-02-27,1191491.0,Physical Inspection,,,1191491.0,1.0,1.0,1,0,1,155.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,9,1,0,0.04961386687004821,0.5418687138241979,45.81
WS/MP18353/2024-2025/143552,West Bengal,HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA),RACHNA BANERJEE,HOOGHLY,Normal/Others,"Construction of Proposed ICDS Building at Khein ICDS, Centre code- 194 Under Akna G.P.",2024-09-25,691541.0,2025-01-06,691541.0,Physical Inspection,,,691541.0,1.0,1.0,1,0,1,103.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,9,1,0,0.11773731631196771,0.7212851487660925,27.87
WS/MP18353/2024-2025/143553,West Bengal,HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA),RACHNA BANERJEE,HOOGHLY,Normal/Others,Construction of Anganwadi centre (ICDS) at Beta Paschim ICDS Centre code- 206 Under Harit G.P,2024-09-25,1044875.0,2024-12-05,1044875.0,Physical Inspection,,,1044875.0,1.0,1.0,1,0,1,71.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,9,1,0,0.0783326703435333,0.6175053026525807,38.25
WS/MP18353/2024-2025/143554,West Bengal,HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA),RACHNA BANERJEE,HOOGHLY,Normal/Others,Construction of Additional Class room with projector set at Kaswara Yasmin Mondal Sikshaniketan(H.S) at Amnan G.P under Polba- Dadpur Development Block,2024-09-25,675304.0,2025-01-06,675304.0,Sanction,,,,,,1,0,0,103.0,,0.0,,1.0,,,,,2024-2025,2024,9,1,0,0.1543148912783226,0.817619350176114,18.24
WS/MP18353/2024-2025/143555,West Bengal,HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA),RACHNA BANERJEE,HOOGHLY,Normal/Others,"Supply & Installation of Water ATM with RO Facility for chilled/normal drinking water at Khanyan Purbopara, Khanyan G.P under Pandua Block",2024-09-25,299803.0,2025-01-08,299803.0,Physical Inspection,,,,,,1,0,0,105.0,,0.0,,1.0,,,,,2024-2025,2024,9,1,0,0.2089805863444792,0.9615921554691365,3.84
WS/MP18353/2024-2025/143556,West Bengal,HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA),RACHNA BANERJEE,HOOGHLY,Normal/Others,Standard Iron Removal Plant Solar Powered Standalone Iron & Heavy Metal Advance FRP Pressure vessels & Media based (with NSF 372&61 CSIR/BARC Certi?ed) drinking water puri?cation system capacity 2000-2500 LHP at Beta More under Goswami malipara G.P,2024-09-25,1066049.0,2025-01-20,1066049.0,Work Completed,,,1065549.0,1.0,1.0,1,0,1,117.0,,0.0,0.999530978407184,1.0,-500.0,,,1.0,2024-2025,2024,9,1,0,0.06985186356940865,0.5951694384338759,40.48
WS/MP18353/2024-2025/143557,West Bengal,HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA),RACHNA BANERJEE,HOOGHLY,Normal/Others,"Supply & Installation of Water ATM with RO Facility for chilled/normal drinking water at Horal Hattola, Horal Daspur G.P under Pandua Block",2024-09-25,299803.0,2025-01-08,299803.0,Physical Inspection,,,,,,1,0,0,105.0,,0.0,,1.0,,,,,2024-2025,2024,9,1,0,0.2089805863444792,0.9615921554691365,3.84
WS/MP18353/2024-2025/143558,West Bengal,HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA),RACHNA BANERJEE,HOOGHLY,Normal/Others,"Supply & Installation of Water ATM with RO Facility for chilled/normal drinking water at Gojina Daspur Bazartola, Ilchoba Daspur G.P, under Pandua Block",2024-09-25,299803.0,2025-01-08,299803.0,Physical Inspection,,,,,,1,0,0,105.0,,0.0,,1.0,,,,,2024-2025,2024,9,1,0,0.2089805863444792,0.9615921554691365,3.84
WS/MP18353/2024-2025/143559,West Bengal,HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA),RACHNA BANERJEE,HOOGHLY,Normal/Others,"Supply & Installation of Water ATM with RO Facility for chilled/normal drinking water at Government Training College , Ward no – 9 Chawbazar, Hooghly-Chinsurah, Municipality, Hooghly",2024-09-25,299803.0,2025-01-08,299803.0,Physical Inspection,,,,,,1,0,0,105.0,,0.0,,1.0,,,,,2024-2025,2024,9,1,0,0.2089805863444792,0.9615921554691365,3.84
WS/MP18353/2024-2025/143560,West Bengal,HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA),RACHNA BANERJEE,HOOGHLY,Normal/Others,"Installation of 30(Thirty)  Solar Street Light form Saptagram Colony area  to Saptagram Station,",2024-09-25,1091796.0,2024-12-03,1091796.0,Physical Inspection,2025-03-07,1091796.0,,,,1,1,0,69.0,94.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,9,1,0,0.13190934667570936,0.7586099640034456,24.14
WS/MP18353/2024-2025/143561,West Bengal,HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA),RACHNA BANERJEE,HOOGHLY,Normal/Others,Construction of New Class Room of Sarai G.S.F.P School (Pandua-23) of Pandua circle under Pandua Block,2024-09-25,1170451.0,2025-03-26,1170451.0,Physical Inspection,,,1170451.0,1.0,1.0,1,0,1,182.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,9,1,0,0.053378271703243385,0.5517830105954696,44.82
WS/MP18031/2024-2025/143563,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),ABHAY KUMAR SINHA,AURANGABAD_BR,Normal/Others,purchase of books for school library. sanction of five lacs for every school,2024-09-25,499385.0,2025-01-15,499385.0,Physical Inspection,2025-01-22,499385.0,,,,1,1,0,112.0,7.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,9,1,0,0.20247655766418393,0.9444625231892368,5.55
WS/MP18031/2024-2025/143564,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),ABHAY KUMAR SINHA,AURANGABAD_BR,Normal/Others,purchase of books for school library. sanction of five lacs for every school,2024-09-25,499385.0,2025-01-15,499385.0,Physical Inspection,2025-01-22,499385.0,,,,1,1,0,112.0,7.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,9,1,0,0.20247655766418393,0.9444625231892368,5.55
WS/MP18031/2024-2025/143565,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),ABHAY KUMAR SINHA,AURANGABAD_BR,Normal/Others,purchase of books for school library. sanction of five lacs for every school,2024-09-25,499385.0,2025-01-15,499385.0,Physical Inspection,2025-01-22,499385.0,,,,1,1,0,112.0,7.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,9,1,0,0.20247655766418393,0.9444625231892368,5.55
WS/MP18031/2024-2025/143566,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),ABHAY KUMAR SINHA,AURANGABAD_BR,Normal/Others,purchase of books for school library. sanction of five lacs for every school,2024-09-25,499385.0,2025-01-15,499385.0,Physical Inspection,2025-01-22,499385.0,,,,1,1,0,112.0,7.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,9,1,0,0.20247655766418393,0.9444625231892368,5.55
WS/MP18031/2024-2025/143571,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),ABHAY KUMAR SINHA,AURANGABAD_BR,Normal/Others,purchase of books for school library. sanction of five lacs for every school,2024-09-25,499385.0,2025-01-15,499385.0,Physical Inspection,2025-01-22,499385.0,,,,1,1,0,112.0,7.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,9,1,0,0.20247655766418393,0.9444625231892368,5.55
WS/MP18031/2024-2025/143572,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),ABHAY KUMAR SINHA,AURANGABAD_BR,Normal/Others,purchase of books for school library. sanction of five lacs for every school,2024-09-25,499385.0,2025-01-15,499385.0,Physical Inspection,2025-01-22,499385.0,,,,1,1,0,112.0,7.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,9,1,0,0.20247655766418393,0.9444625231892368,5.55
WS/MP18031/2024-2025/143573,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),ABHAY KUMAR SINHA,AURANGABAD_BR,Normal/Others,purchase of books for school library. sanction of five lacs for every school,2024-09-25,499385.0,2025-01-15,499385.0,Physical Inspection,2025-01-22,499385.0,,,,1,1,0,112.0,7.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,9,1,0,0.20247655766418393,0.9444625231892368,5.55
WS/MP18031/2024-2025/143574,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),ABHAY KUMAR SINHA,AURANGABAD_BR,Normal/Others,purchase of books for school library. sanction of five lacs for every school,2024-09-25,499385.0,2025-01-15,499385.0,Physical Inspection,2025-01-22,499385.0,,,,1,1,0,112.0,7.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,9,1,0,0.20247655766418393,0.9444625231892368,5.55
WS/MP18307/2025-2026/143600,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),Piyush Vedprakash Goyal,MUMBAI NORTH,Normal/Others,Ward 47- Beautification works at Ganga Building Link Road Malad (West),2024-09-25,1500000.0,2026-03-25,1500000.0,Work partially Completed,,,1498862.0,1.0,1.0,1,0,1,546.0,,0.0,0.9992413333333332,1.0,-1138.0,,,1.0,2025-2026,2024,9,1,0,0.011208083485535036,0.4407195677893248,55.93
WS/MP18307/2025-2026/143601,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),Piyush Vedprakash Goyal,MUMBAI NORTH,Normal/Others,Ward 47 - Beautification of divider at Mith Chowk to Chincholi Bunder Chowk Link Road Malad West,2024-09-25,2000000.0,2026-03-25,2000000.0,Sanction,,,,,,1,0,0,546.0,,0.0,,1.0,,,,,2025-2026,2024,9,1,0,0.011039483536916195,0.4402755268319101,55.97
WS/MP18307/2025-2026/143602,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),Piyush Vedprakash Goyal,MUMBAI NORTH,Normal/Others,Ward 47 -  Beautification work at Swatantrata Veer Savarkar Chowk Malad (West),2024-09-25,2000000.0,2026-03-25,2000000.0,Sanction,,,,,,1,0,0,546.0,,0.0,,1.0,,,,,2025-2026,2024,9,1,0,0.011039483536916195,0.4402755268319101,55.97
WS/MP18307/2025-2026/143603,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),Piyush Vedprakash Goyal,MUMBAI NORTH,Normal/Others,"Ward 2 -Construction of Drains and footpaths at Sai Kripa Chawl, Sambhaji Nagar, Dubey Chawl, Babli Pada, Tare Compound, Raja Ram Mhatre Chawl  Bharwad Chawl Dahisar",2024-09-25,2500000.0,2026-01-30,2500000.0,Work partially Completed,,,2498104.0,1.0,1.0,1,0,1,492.0,,0.0,0.9992416,1.0,-1896.0,,,1.0,2025-2026,2024,9,-1,1,-0.04958702944887494,0.28060374109617836,71.94
WS/MP18307/2025-2026/143606,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),Piyush Vedprakash Goyal,MUMBAI NORTH,Normal/Others,Ward 30 - Construction of Toilets at  Iraniwadi Charkop Kandivali (West),2024-09-25,2000000.0,2026-01-30,2000000.0,Work partially Completed,,,1998482.0,1.0,1.0,1,0,1,492.0,,0.0,0.999241,1.0,-1518.0,,,1.0,2025-2026,2024,9,-1,1,-0.02899913311634128,0.3348259948604384,66.52
WS/MP18307/2025-2026/143607,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),Piyush Vedprakash Goyal,MUMBAI NORTH,Normal/Others,"Ward 7 -   Construction of Sewer and CC Passage Loading at Brahmadev Tiwari Chawl, Shagun Hotel, Nawagaon, Dahisar",2024-09-25,2000000.0,2026-03-25,2000000.0,Work partially Completed,,,1998481.0,1.0,1.0,1,0,1,546.0,,0.0,0.9992405,1.0,-1519.0,,,1.0,2025-2026,2024,9,-1,1,-0.02899913311634128,0.3348259948604384,66.52
WS/MP18307/2025-2026/143608,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),Piyush Vedprakash Goyal,MUMBAI NORTH,Normal/Others,Ward 36- Re-construction of Toilet at near Madras Pada Kandivali (East),2024-09-25,2000000.0,2026-01-30,2000000.0,Work partially Completed,,,1998482.0,1.0,1.0,1,0,1,492.0,,0.0,0.999241,1.0,-1518.0,,,1.0,2025-2026,2024,9,-1,1,-0.02899913311634128,0.3348259948604384,66.52
WS/MP18307/2025-2026/143609,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),Piyush Vedprakash Goyal,MUMBAI NORTH,Normal/Others,"Ward 45- Construction of Toilet at Om Sai Welfare (Buddhanagar) Kaccha Road, Malvani Malad (West)",2024-09-25,2000000.0,2026-03-25,2000000.0,Sanction,,,,,,1,0,0,546.0,,0.0,,1.0,,,,,2025-2026,2024,9,1,0,0.011039483536916195,0.4402755268319101,55.97
WS/MP18307/2025-2026/143610,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),Piyush Vedprakash Goyal,MUMBAI NORTH,Normal/Others,"Ward 13 - Construction of Drainge  and CC Passage, Pavour block at Motiram Mishra Chawl Borivali (East)",2024-09-25,1500000.0,2026-01-30,1500000.0,Work partially Completed,,,1498861.0,1.0,1.0,1,0,1,492.0,,0.0,0.9992406666666668,1.0,-1139.0,,,1.0,2025-2026,2024,9,1,0,0.011208083485535036,0.4407195677893248,55.93
WS/MP18307/2025-2026/143611,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),Piyush Vedprakash Goyal,MUMBAI NORTH,Normal/Others,"Ward 21 - Beautification work at  Dahanukarwadi Junction, Charkop Kandivali (West)",2024-09-25,1500000.0,2026-01-30,1500000.0,Work partially Completed,,,1485428.0,1.0,1.0,1,0,1,492.0,,0.0,0.9902853333333334,1.0,-14572.0,,,1.0,2025-2026,2024,9,1,0,0.0014965754199638415,0.4151424108880177,58.49
WS/MP18307/2025-2026/143612,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),Piyush Vedprakash Goyal,MUMBAI NORTH,Normal/Others,Ward 44  - Beautification  of Square near Raheja Township Malad (East),2024-09-25,1500000.0,2026-03-25,1500000.0,Work partially Completed,,,1485428.0,1.0,1.0,1,0,1,546.0,,0.0,0.9902853333333334,1.0,-14572.0,,,1.0,2025-2026,2024,9,1,0,0.0014965754199638415,0.4151424108880177,58.49
WS/MP18307/2025-2026/143613,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),Piyush Vedprakash Goyal,MUMBAI NORTH,Normal/Others,"Ward 10 - Construction  of drainge and CC passages, Pavour block at Nutan Nagar Dahisar (West)",2024-09-25,1500000.0,2026-01-30,1500000.0,Physical Inspection,,,1498861.0,1.0,1.0,1,0,1,492.0,,0.0,0.9992406666666668,1.0,-1139.0,,,1.0,2025-2026,2024,9,1,0,0.011208083485535036,0.4407195677893248,55.93
WS/MP632/2025-2026/143623,Kerala,PATHANAMTHITTA(DISTRICT COLLECTOR PATHANAMTHITTA_IDA),Anto Antony,PATHANAMTHITTA,Normal/Others,Construction of Open Air Auditorium Building for Cultural Activities in Konni Grama Panchayat (Ward-16),2024-09-25,2350000.0,2026-03-07,2350000.0,Sanction,,,,,,1,0,0,528.0,,0.0,,1.0,,,,,2025-2026,2024,9,-1,1,-0.0131734602728667,0.37650600116360955,62.35
WS/MP18032/2024-2025/143624,Bihar,KAIMUR (BHABUA)(DISTRICT PLANNING OFFICER KAIMUR BHABUA_IDA),SUDHAKAR SINGH,BUXAR,Normal/Others,Construction of common shed and sitting area at Gandhi Ji Memorial Chowk Baruna(Kota),2024-09-25,296036.0,2025-02-05,296036.0,Physical Inspection,,,,,,1,0,0,133.0,,0.0,,1.0,,,,,2024-2025,2024,9,1,0,0.20693515584938493,0.9562051139972548,4.38
WS/MP18032/2024-2025/143625,Bihar,KAIMUR (BHABUA)(DISTRICT PLANNING OFFICER KAIMUR BHABUA_IDA),SUDHAKAR SINGH,BUXAR,Normal/Others,Construction of Community hall at Pachilkhi(Durgawati),2024-09-25,796871.0,2025-01-07,796871.0,Physical Inspection,2025-08-23,796871.0,,,,1,1,0,104.0,228.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,9,1,0,0.14513643554562533,0.7934460909045538,20.66
WS/MP18032/2024-2025/143626,Bihar,KAIMUR (BHABUA)(DISTRICT PLANNING OFFICER KAIMUR BHABUA_IDA),SUDHAKAR SINGH,BUXAR,Normal/Others,Construction of community hall with toilet near Ram Janki pond at Nuaon,2024-09-25,926359.0,2025-01-07,926359.0,Physical Inspection,2025-11-18,926359.0,,,,1,1,0,104.0,315.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,9,1,0,0.14354590640666204,0.7892571211720788,21.07
WS/MP681/2024-2025/143646,Maharashtra,JALNA(DISTRICT COLLECTOR JALNA_IDA),Sanjay Haribhau Jadhav,PARBHANI,Normal/Others,"Construction of CC road and Drainage at Gaytri Nagar, Mahakala, Tal.Ambad,Dist.Jalna.(ST)",2024-09-25,799000.0,2024-10-08,799000.0,Vendor Identification,,,,,,1,0,0,13.0,,0.0,,1.0,,,,,2024-2025,2024,9,1,0,0.14556204151800106,0.7945670075181309,20.54
