work_id,anomaly_prediction,is_anomaly,anomaly_score,if_risk_score,lof_prediction,lof_is_anomaly,lof_score,lof_risk_score,lof_pattern_frequency,both_models_anomaly,any_model_anomaly,if_risk_score_100,lof_risk_score_100,combined_anomaly_score,combined_risk_score,agreement_bonus,ml_final_risk_score,ml_final_risk_score_100,ensemble_is_anomaly,model_agreement,ensemble_risk_level,primary_ml_source,ensemble_anomaly_rank
WS/MP18040/2024-2025/157358,-1,1,-0.0729879386774555,1.0,1,0,-3.522667701803441,0.9742953118153936,1,0,1,100.0,97.42953118153936,0.9897181247261575,98.97181247261575,0.0,0.9897181247261575,98.97181247261575,1,ISOLATION_FOREST_ONLY,HIGH,ISOLATION_FOREST,352
WS/MP405/2024-2025/149700,1,0,0.1448631895075662,1.0,1,0,-3.516172008331227,0.9742222871330508,1,0,0,100.0,97.42222871330509,0.9896889148532203,98.96889148532203,0.0,0.9896889148532203,98.96889148532203,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,353
WS/MP317/2024-2025/155040,-1,1,-0.0726814021813028,1.0,1,0,-3.5030216776389347,0.9741492624507084,1,0,1,100.0,97.41492624507084,0.9896597049802833,98.96597049802833,0.0,0.9896597049802833,98.96597049802833,1,ISOLATION_FOREST_ONLY,HIGH,ISOLATION_FOREST,354
WS/MP598/2024-2025/146971,1,0,0.2052520639909329,1.0,1,0,-3.4653600730079943,0.9740762377683656,1,0,0,100.0,97.40762377683656,0.9896304951073462,98.96304951073462,0.0,0.9896304951073462,98.96304951073462,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,355
WS/MP797/2025-2026/155239,1,0,0.1122543642366849,1.0,1,0,-3.416116016451374,0.973747626697824,8,0,0,100.0,97.3747626697824,0.9894990506791296,98.94990506791295,0.0,0.9894990506791296,98.94990506791295,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,356
WS/MP797/2025-2026/155241,1,0,0.1122543642366849,1.0,1,0,-3.416116016451374,0.973747626697824,8,0,0,100.0,97.3747626697824,0.9894990506791296,98.94990506791295,0.0,0.9894990506791296,98.94990506791295,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,356
WS/MP797/2025-2026/155230,1,0,0.1122543642366849,1.0,1,0,-3.416116016451374,0.973747626697824,8,0,0,100.0,97.3747626697824,0.9894990506791296,98.94990506791295,0.0,0.9894990506791296,98.94990506791295,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,356
WS/MP797/2025-2026/155228,1,0,0.1122543642366849,1.0,1,0,-3.416116016451374,0.973747626697824,8,0,0,100.0,97.3747626697824,0.9894990506791296,98.94990506791295,0.0,0.9894990506791296,98.94990506791295,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,356
WS/MP797/2025-2026/155229,1,0,0.1122543642366849,1.0,1,0,-3.416116016451374,0.973747626697824,8,0,0,100.0,97.3747626697824,0.9894990506791296,98.94990506791295,0.0,0.9894990506791296,98.94990506791295,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,356
WS/MP797/2025-2026/155231,1,0,0.1122543642366849,1.0,1,0,-3.416116016451374,0.973747626697824,8,0,0,100.0,97.3747626697824,0.9894990506791296,98.94990506791295,0.0,0.9894990506791296,98.94990506791295,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,356
WS/MP797/2025-2026/155232,1,0,0.1122543642366849,1.0,1,0,-3.416116016451374,0.973747626697824,8,0,0,100.0,97.3747626697824,0.9894990506791296,98.94990506791295,0.0,0.9894990506791296,98.94990506791295,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,356
WS/MP797/2025-2026/155240,1,0,0.1122543642366849,1.0,1,0,-3.416116016451374,0.973747626697824,8,0,0,100.0,97.3747626697824,0.9894990506791296,98.94990506791295,0.0,0.9894990506791296,98.94990506791295,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,356
WS/MP650/2024-2025/158937,1,0,0.1137816577600179,1.0,1,0,-3.41110363397112,0.973419015627282,1,0,0,100.0,97.3419015627282,0.9893676062509128,98.93676062509128,0.0,0.9893676062509128,98.93676062509128,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,364
WS/MP18335/2024-2025/150805,1,0,0.1841748709682596,1.0,1,0,-3.4093293440762773,0.9733459909449392,1,0,0,100.0,97.33459909449392,0.9893383963779757,98.93383963779758,0.0,0.9893383963779757,98.93383963779758,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,365
WS/MP18203/2024-2025/154453,1,0,0.1137816577600179,1.0,1,0,-3.385911618811958,0.9732729662625969,1,0,0,100.0,97.32729662625968,0.9893091865050387,98.93091865050387,0.0,0.9893091865050387,98.93091865050387,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,366
WS/MP18203/2024-2025/154506,1,0,0.1135270371168057,1.0,1,0,-3.3435748822100866,0.9731634292390828,2,0,0,100.0,97.31634292390828,0.9892653716956331,98.92653716956332,0.0,0.9892653716956331,98.92653716956332,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,367
WS/MP18203/2024-2025/154499,1,0,0.1135270371168057,1.0,1,0,-3.3435748822100866,0.9731634292390828,2,0,0,100.0,97.31634292390828,0.9892653716956331,98.92653716956332,0.0,0.9892653716956331,98.92653716956332,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,367
WS/MP18064/2024-2025/150855,1,0,0.1137042071282698,1.0,1,0,-3.339991907717328,0.9730538922155688,1,0,0,100.0,97.30538922155688,0.9892215568862275,98.92215568862275,0.0,0.9892215568862275,98.92215568862275,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,369
WS/MP485/2024-2025/134826,1,0,0.1450112825551034,1.0,1,0,-3.31360465897712,0.9729808675332262,1,0,0,100.0,97.29808675332262,0.9891923470132905,98.91923470132905,0.0,0.9891923470132905,98.91923470132905,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,370
WS/MP794/2024-2025/153709,1,0,0.1135270371168057,1.0,1,0,-3.309948224073179,0.9728713305097124,2,0,0,100.0,97.28713305097124,0.989148532203885,98.9148532203885,0.0,0.989148532203885,98.9148532203885,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,371
WS/MP794/2024-2025/153710,1,0,0.1135270371168057,1.0,1,0,-3.309948224073179,0.9728713305097124,2,0,0,100.0,97.28713305097124,0.989148532203885,98.9148532203885,0.0,0.989148532203885,98.9148532203885,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,371
WS/MP18357/2024-2025/146474,1,0,0.1984756622480312,1.0,1,0,-3.298022118518728,0.9727617934861984,1,0,0,100.0,97.27617934861983,0.9891047173944794,98.91047173944794,0.0,0.9891047173944794,98.91047173944794,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,373
WS/MP794/2024-2025/153706,1,0,0.1133474213099844,1.0,1,0,-3.297910187552936,0.9726887688038556,1,0,0,100.0,97.26887688038556,0.9890755075215423,98.90755075215422,0.0,0.9890755075215423,98.90755075215422,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,374
WS/MP18235/2024-2025/160819,1,0,0.1136475513787332,1.0,1,0,-3.277371788631851,0.9726157441215132,1,0,0,100.0,97.26157441215132,0.9890462976486053,98.90462976486053,0.0,0.9890462976486053,98.90462976486053,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,375
WS/MP555/2025-2026/155561,1,0,0.1845477340766109,1.0,1,0,-3.2691936358701588,0.9725427194391704,1,0,0,100.0,97.25427194391703,0.9890170877756681,98.90170877756681,0.0,0.9890170877756681,98.90170877756681,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,376
WS/MP856/2024-2025/154577,1,0,0.1136244864979354,1.0,1,0,-3.2641931942267446,0.9724696947568278,1,0,0,100.0,97.24696947568277,0.9889878779027311,98.89878779027312,0.0,0.9889878779027311,98.89878779027312,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,377
WS/MP529/2024-2025/157362,1,0,0.1137042071282698,1.0,1,0,-3.259062952353678,0.9723966700744852,1,0,0,100.0,97.23966700744852,0.988958668029794,98.8958668029794,0.0,0.988958668029794,98.8958668029794,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,378
WS/MP859/2024-2025/152782,-1,1,-0.0669265286512734,1.0,1,0,-3.243278211038799,0.9723236453921426,1,0,1,100.0,97.23236453921426,0.9889294581568571,98.8929458156857,0.0,0.9889294581568571,98.8929458156857,1,ISOLATION_FOREST_ONLY,HIGH,ISOLATION_FOREST,379
WS/MP18247/2024-2025/145107,-1,1,-0.1231594310694415,1.0,1,0,-3.237367950331666,0.9722506207098,1,0,1,100.0,97.22506207098,0.98890024828392,98.890024828392,0.0,0.98890024828392,98.890024828392,1,ISOLATION_FOREST_ONLY,HIGH,ISOLATION_FOREST,380
WS/MP243/2025-2026/141109,-1,1,-0.1034916872201611,1.0,1,0,-3.2372823764064123,0.9721775960274572,1,0,1,100.0,97.21775960274573,0.9888710384109829,98.8871038410983,0.0,0.9888710384109829,98.8871038410983,1,ISOLATION_FOREST_ONLY,HIGH,ISOLATION_FOREST,381
WS/MP18353/2024-2025/138634,1,0,0.1450437897609594,1.0,1,0,-3.2301895466914385,0.9721045713451146,1,0,0,100.0,97.21045713451146,0.9888418285380458,98.88418285380457,0.0,0.9888418285380458,98.88418285380457,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,382
WS/MP761/2025-2026/153980,1,0,0.1564698469787118,1.0,1,0,-3.210525611171948,0.972031546662772,1,0,0,100.0,97.2031546662772,0.9888126186651088,98.88126186651088,0.0,0.9888126186651088,98.88126186651088,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,383
WS/MP18326/2024-2025/160462,1,0,0.1844567084276238,1.0,1,0,-3.1861832282044946,0.9719585219804294,1,0,0,100.0,97.19585219804294,0.9887834087921717,98.87834087921718,0.0,0.9887834087921717,98.87834087921718,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,384
WS/MP856/2024-2025/154609,1,0,0.1141868145022446,1.0,1,0,-3.1579769376129043,0.9718854972980868,1,0,0,100.0,97.18854972980868,0.9887541989192348,98.87541989192347,0.0,0.9887541989192348,98.87541989192347,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,385
WS/MP794/2024-2025/153192,1,0,0.1143396195519223,1.0,1,0,-3.152039173678137,0.971812472615744,1,0,0,100.0,97.1812472615744,0.9887249890462976,98.87249890462975,0.0,0.9887249890462976,98.87249890462975,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,386
WS/MP828/2025-2026/154528,1,0,0.1567449428453897,1.0,1,0,-3.1489717584393437,0.9717394479334016,1,0,0,100.0,97.17394479334016,0.9886957791733606,98.86957791733606,0.0,0.9886957791733606,98.86957791733606,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,387
WS/MP479/2025-2026/160365,-1,1,-0.0663190595171387,1.0,1,0,-3.142784388135648,0.9716664232510588,1,0,1,100.0,97.16664232510588,0.9886665693004235,98.86665693004235,0.0,0.9886665693004235,98.86665693004235,1,ISOLATION_FOREST_ONLY,HIGH,ISOLATION_FOREST,388
WS/MP18065/2024-2025/152351,1,0,0.0968266441925804,1.0,1,0,-3.1182421264691027,0.9713012998393457,9,0,0,100.0,97.13012998393457,0.9885205199357383,98.85205199357384,0.0,0.9885205199357383,98.85205199357384,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,389
WS/MP722/2024-2025/153046,1,0,0.0968266441925804,1.0,1,0,-3.1182421264691027,0.9713012998393457,9,0,0,100.0,97.13012998393457,0.9885205199357383,98.85205199357384,0.0,0.9885205199357383,98.85205199357384,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,389
WS/MP18177/2025-2026/152638,1,0,0.0968266441925804,1.0,1,0,-3.1182421264691027,0.9713012998393457,9,0,0,100.0,97.13012998393457,0.9885205199357383,98.85205199357384,0.0,0.9885205199357383,98.85205199357384,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,389
WS/MP478/2024-2025/154260,1,0,0.0968266441925804,1.0,1,0,-3.1182421264691027,0.9713012998393457,9,0,0,100.0,97.13012998393457,0.9885205199357383,98.85205199357384,0.0,0.9885205199357383,98.85205199357384,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,389
WS/MP18064/2025-2026/150852,1,0,0.0968266441925804,1.0,1,0,-3.1182421264691027,0.9713012998393457,9,0,0,100.0,97.13012998393457,0.9885205199357383,98.85205199357384,0.0,0.9885205199357383,98.85205199357384,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,389
WS/MP18248/2024-2025/153237,1,0,0.0968266441925804,1.0,1,0,-3.1182421264691027,0.9713012998393457,9,0,0,100.0,97.13012998393457,0.9885205199357383,98.85205199357384,0.0,0.9885205199357383,98.85205199357384,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,389
WS/MP18065/2025-2026/156477,1,0,0.0968266441925804,1.0,1,0,-3.1182421264691027,0.9713012998393457,9,0,0,100.0,97.13012998393457,0.9885205199357383,98.85205199357384,0.0,0.9885205199357383,98.85205199357384,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,389
WS/MP18265/2024-2025/154817,1,0,0.0968266441925804,1.0,1,0,-3.1182421264691027,0.9713012998393457,9,0,0,100.0,97.13012998393457,0.9885205199357383,98.85205199357384,0.0,0.9885205199357383,98.85205199357384,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,389
WS/MP577/2025-2026/156501,1,0,0.0968266441925804,1.0,1,0,-3.1182421264691027,0.9713012998393457,9,0,0,100.0,97.13012998393457,0.9885205199357383,98.85205199357384,0.0,0.9885205199357383,98.85205199357384,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,389
WS/MP852/2024-2025/154569,1,0,0.1850581988614242,1.0,1,0,-3.110034688918229,0.9709361764276324,1,0,0,100.0,97.09361764276323,0.988374470571053,98.8374470571053,0.0,0.988374470571053,98.8374470571053,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,398
WS/MP794/2024-2025/153196,1,0,0.180894853618594,1.0,1,0,-3.1028533161776823,0.97086315174529,1,0,0,100.0,97.086315174529,0.988345260698116,98.8345260698116,0.0,0.988345260698116,98.8345260698116,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,399
WS/MP828/2024-2025/154529,1,0,0.1562522718007015,1.0,1,0,-3.0845173351227158,0.970753614721776,2,0,0,100.0,97.0753614721776,0.9883014458887104,98.83014458887104,0.0,0.9883014458887104,98.83014458887104,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,400
WS/MP828/2024-2025/154531,1,0,0.1562522718007015,1.0,1,0,-3.0845173351227158,0.970753614721776,2,0,0,100.0,97.0753614721776,0.9883014458887104,98.83014458887104,0.0,0.9883014458887104,98.83014458887104,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,400
WS/MP18390/2025-2026/148839,1,0,0.0066351454472316,1.0,1,0,-3.0801582719027443,0.970644077698262,1,0,0,100.0,97.0644077698262,0.9882576310793048,98.82576310793047,0.0,0.9882576310793048,98.82576310793047,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,402
WS/MP18062/2024-2025/156113,1,0,0.1145979791095527,1.0,1,0,-3.0406878857701987,0.9705710530159194,1,0,0,100.0,97.05710530159195,0.9882284212063678,98.82284212063678,0.0,0.9882284212063678,98.82284212063678,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,403
WS/MP18039/2024-2025/152032,1,0,0.1137050742799075,1.0,1,0,-3.038189228766164,0.9703519789688916,5,0,0,100.0,97.03519789688916,0.9881407915875566,98.81407915875566,0.0,0.9881407915875566,98.81407915875566,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,404
WS/MP18039/2024-2025/152030,1,0,0.1137050742799075,1.0,1,0,-3.038189228766164,0.9703519789688916,5,0,0,100.0,97.03519789688916,0.9881407915875566,98.81407915875566,0.0,0.9881407915875566,98.81407915875566,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,404
WS/MP18039/2024-2025/152029,1,0,0.1137050742799075,1.0,1,0,-3.038189228766164,0.9703519789688916,5,0,0,100.0,97.03519789688916,0.9881407915875566,98.81407915875566,0.0,0.9881407915875566,98.81407915875566,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,404
WS/MP18039/2024-2025/152031,1,0,0.1137050742799075,1.0,1,0,-3.038189228766164,0.9703519789688916,5,0,0,100.0,97.03519789688916,0.9881407915875566,98.81407915875566,0.0,0.9881407915875566,98.81407915875566,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,404
WS/MP18039/2024-2025/152033,1,0,0.1137050742799075,1.0,1,0,-3.038189228766164,0.9703519789688916,5,0,0,100.0,97.03519789688916,0.9881407915875566,98.81407915875566,0.0,0.9881407915875566,98.81407915875566,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,404
WS/MP819/2024-2025/159363,1,0,0.1130640928866472,1.0,1,0,-3.024120565453096,0.9701329049218635,1,0,0,100.0,97.01329049218636,0.9880531619687454,98.80531619687454,0.0,0.9880531619687454,98.80531619687454,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,409
WS/MP18211/2024-2025/150839,1,0,0.1137050742799075,1.0,1,0,-3.012161689336093,0.9700598802395208,1,0,0,100.0,97.00598802395209,0.9880239520958083,98.80239520958082,0.0,0.9880239520958083,98.80239520958082,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,410
WS/MP745/2025-2026/141315,-1,1,-0.1001358122894008,1.0,1,0,-2.95732886795952,0.9699868555571785,1,0,1,100.0,96.99868555571784,0.9879947422228714,98.79947422228715,0.0,0.9879947422228714,98.79947422228715,1,ISOLATION_FOREST_ONLY,HIGH,ISOLATION_FOREST,411
WS/MP18162/2024-2025/147232,1,0,0.0664136511225808,1.0,1,0,-2.9376916381828444,0.9699138308748356,1,0,0,100.0,96.99138308748357,0.9879655323499342,98.79655323499343,0.0,0.9879655323499342,98.79655323499343,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,412
WS/MP18199/2024-2025/160120,1,0,0.1863359531776023,1.0,1,0,-2.922800157827934,0.969840806192493,1,0,0,100.0,96.9840806192493,0.9879363224769973,98.79363224769972,0.0,0.9879363224769973,98.79363224769972,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,413
WS/MP18203/2024-2025/154454,1,0,0.1145979791095527,1.0,1,0,-2.916062804321084,0.9697677815101504,1,0,0,100.0,96.97677815101504,0.9879071126040602,98.79071126040601,0.0,0.9879071126040602,98.79071126040601,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,414
WS/MP883/2025-2026/154969,1,0,0.1868301874503503,1.0,1,0,-2.909390117074586,0.9696947568278078,1,0,0,100.0,96.96947568278078,0.9878779027311231,98.78779027311231,0.0,0.9878779027311231,98.78779027311231,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,415
WS/MP334/2024-2025/140596,1,0,0.2062568285583106,1.0,1,0,-2.8934769151942032,0.9695852198042938,2,0,0,100.0,96.95852198042938,0.9878340879217176,98.78340879217176,0.0,0.9878340879217176,98.78340879217176,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,416
WS/MP334/2024-2025/140484,1,0,0.2062568285583106,1.0,1,0,-2.8934769151942032,0.9695852198042938,2,0,0,100.0,96.95852198042938,0.9878340879217176,98.78340879217176,0.0,0.9878340879217176,98.78340879217176,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,416
WS/MP552/2024-2025/157006,1,0,0.1867503152839581,1.0,1,0,-2.868379734080981,0.96947568278078,1,0,0,100.0,96.947568278078,0.987790273112312,98.7790273112312,0.0,0.987790273112312,98.7790273112312,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,418
WS/MP529/2024-2025/157363,1,0,0.1869909871592038,1.0,1,0,-2.8551919218412745,0.9694026580984372,1,0,0,100.0,96.94026580984372,0.9877610632393748,98.77610632393748,0.0,0.9877610632393748,98.77610632393748,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,419
WS/MP794/2024-2025/153205,1,0,0.1805201525358099,1.0,1,0,-2.8142986839844526,0.9693296334160948,1,0,0,100.0,96.93296334160948,0.9877318533664379,98.77318533664379,0.0,0.9877318533664379,98.77318533664379,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,420
WS/MP435/2024-2025/145967,1,0,0.1893909499448455,1.0,1,0,-2.805271627417405,0.969256608733752,1,0,0,100.0,96.9256608733752,0.9877026434935008,98.77026434935007,0.0,0.9877026434935008,98.77026434935007,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,421
WS/MP828/2024-2025/153428,1,0,0.1878778512871618,1.0,1,0,-2.7962044319713133,0.9691835840514094,1,0,0,100.0,96.91835840514094,0.9876734336205637,98.76734336205637,0.0,0.9876734336205637,98.76734336205637,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,422
WS/MP828/2024-2025/153106,1,0,0.1878778512871618,1.0,1,0,-2.7933647144029647,0.9690010223455529,4,0,0,100.0,96.90010223455529,0.9876004089382211,98.76004089382211,0.0,0.9876004089382211,98.76004089382211,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,423
WS/MP828/2024-2025/153103,1,0,0.1878778512871618,1.0,1,0,-2.7933647144029647,0.9690010223455529,4,0,0,100.0,96.90010223455529,0.9876004089382211,98.76004089382211,0.0,0.9876004089382211,98.76004089382211,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,423
WS/MP828/2024-2025/153443,1,0,0.1878778512871618,1.0,1,0,-2.7933647144029647,0.9690010223455529,4,0,0,100.0,96.90010223455529,0.9876004089382211,98.76004089382211,0.0,0.9876004089382211,98.76004089382211,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,423
WS/MP828/2024-2025/153422,1,0,0.1878778512871618,1.0,1,0,-2.7933647144029647,0.9690010223455529,4,0,0,100.0,96.90010223455529,0.9876004089382211,98.76004089382211,0.0,0.9876004089382211,98.76004089382211,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,423
WS/MP794/2024-2025/153194,1,0,0.1146507401780462,1.0,1,0,-2.7876246810849192,0.9688184606396962,1,0,0,100.0,96.88184606396962,0.9875273842558785,98.75273842558785,0.0,0.9875273842558785,98.75273842558785,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,427
WS/MP18277/2025-2026/149810,-1,1,-0.1375812207066634,1.0,1,0,-2.780156948904005,0.9687454359573536,1,0,1,100.0,96.87454359573536,0.9874981743829414,98.74981743829414,0.0,0.9874981743829414,98.74981743829414,1,ISOLATION_FOREST_ONLY,HIGH,ISOLATION_FOREST,428
WS/MP18193/2024-2025/156040,1,0,0.1517526174104999,1.0,1,0,-2.7604556030815406,0.9686724112750108,1,0,0,100.0,96.86724112750107,0.9874689645100043,98.74689645100044,0.0,0.9874689645100043,98.74689645100044,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,429
WS/MP792/2024-2025/136736,-1,1,-0.1174965289046173,1.0,1,0,-2.7546723248411795,0.9685993865926684,1,0,1,100.0,96.85993865926685,0.9874397546370673,98.74397546370673,0.0,0.9874397546370673,98.74397546370673,1,ISOLATION_FOREST_ONLY,HIGH,ISOLATION_FOREST,430
WS/MP18404/2024-2025/144128,1,0,0.2100755100194209,1.0,1,0,-2.7516669075865674,0.9685263619103256,1,0,0,100.0,96.85263619103256,0.9874105447641303,98.74105447641303,0.0,0.9874105447641303,98.74105447641303,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,431
WS/MP18006/2024-2025/146745,1,0,0.20918949183816,1.0,1,0,-2.742701483135286,0.9684533372279832,1,0,0,100.0,96.84533372279832,0.9873813348911933,98.73813348911933,0.0,0.9873813348911933,98.73813348911933,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,432
WS/MP18312/2025-2026/154887,1,0,0.1858236331606454,1.0,1,0,-2.738116047101802,0.9683803125456404,1,0,0,100.0,96.83803125456404,0.9873521250182562,98.73521250182561,0.0,0.9873521250182562,98.73521250182561,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,433
WS/MP18227/2025-2026/151420,1,0,0.1578414167225151,1.0,1,0,-2.737733972673266,0.9676865780633854,18,0,0,100.0,96.76865780633854,0.9870746312253542,98.70746312253542,0.0,0.9870746312253542,98.70746312253542,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,434
WS/MP18227/2025-2026/151414,1,0,0.1578414167225151,1.0,1,0,-2.737733972673266,0.9676865780633854,18,0,0,100.0,96.76865780633854,0.9870746312253542,98.70746312253542,0.0,0.9870746312253542,98.70746312253542,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,434
WS/MP18227/2025-2026/151400,1,0,0.1578414167225151,1.0,1,0,-2.737733972673266,0.9676865780633854,18,0,0,100.0,96.76865780633854,0.9870746312253542,98.70746312253542,0.0,0.9870746312253542,98.70746312253542,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,434
WS/MP18227/2025-2026/151422,1,0,0.1578414167225151,1.0,1,0,-2.737733972673266,0.9676865780633854,18,0,0,100.0,96.76865780633854,0.9870746312253542,98.70746312253542,0.0,0.9870746312253542,98.70746312253542,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,434
WS/MP18227/2025-2026/151424,1,0,0.1578414167225151,1.0,1,0,-2.737733972673266,0.9676865780633854,18,0,0,100.0,96.76865780633854,0.9870746312253542,98.70746312253542,0.0,0.9870746312253542,98.70746312253542,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,434
WS/MP18227/2025-2026/151396,1,0,0.1578414167225151,1.0,1,0,-2.737733972673266,0.9676865780633854,18,0,0,100.0,96.76865780633854,0.9870746312253542,98.70746312253542,0.0,0.9870746312253542,98.70746312253542,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,434
WS/MP18227/2025-2026/151392,1,0,0.1578414167225151,1.0,1,0,-2.737733972673266,0.9676865780633854,18,0,0,100.0,96.76865780633854,0.9870746312253542,98.70746312253542,0.0,0.9870746312253542,98.70746312253542,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,434
WS/MP18227/2025-2026/151393,1,0,0.1578414167225151,1.0,1,0,-2.737733972673266,0.9676865780633854,18,0,0,100.0,96.76865780633854,0.9870746312253542,98.70746312253542,0.0,0.9870746312253542,98.70746312253542,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,434
WS/MP18227/2025-2026/151399,1,0,0.1578414167225151,1.0,1,0,-2.737733972673266,0.9676865780633854,18,0,0,100.0,96.76865780633854,0.9870746312253542,98.70746312253542,0.0,0.9870746312253542,98.70746312253542,1,NO_MODEL_ANOMALY,LOW,ISOLATION_FOREST_RANK,434
