work_id,state,ida,honble_members_of_parliament,constituency,work_category,work_description,recommended_date,recommended_amount,sanction_date,sanction_amount,work_status,completion_date,completed_amount_disbursed,total_expenditure,payment_count,unique_vendors,has_sanction,has_completion,has_expenditure,sanction_delay_days,completion_duration_days,sanction_difference,expenditure_ratio,sanction_ratio,expenditure_difference,completion_amount_ratio,completion_amount_difference,payments_per_vendor,financial_year,recommended_year,recommended_month,ml_anomaly_score,ensemble_is_anomaly,both_models_anomaly,model_agreement,primary_ml_source,ensemble_risk_level,ml_available,ml_detected,rule_risk_score,risk_factors,financial_risk_score,financial_risk_level,financial_risk_factors,statistical_anomaly_score,statistical_anomaly_level,statistical_anomaly_factors,rule_available,financial_available,statistical_available,ml_normalized_score,rule_normalized_score,financial_normalized_score,statistical_normalized_score,rule_detected,financial_detected,statistical_detected,active_risk_engines,available_risk_engines,base_risk_score,consensus_bonus,final_ai_risk_score,final_ai_risk_level,risk_detection_confidence,primary_risk_source,combined_risk_factors,combined_risk_factor_count,detecting_engines,investigation_priority_score,investigation_priority_category,investigation_rank,risk_level,risk_score,priority_score,priority_category,active_risk_engines_summary,detecting_engines_summary,verified_observations
WS/MP18177/2024-2025/149344,Tamil Nadu,NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA),K E PRAKASH,ERODE,Normal/Others,Construction of Bathing Ghat at ward No:4 on the river bank behind Angalamman Temple in Kumarapalayam Municipality 2024- 2025,2024-10-25,2000000.0,2024-11-20,2000000.0,Physical Inspection,,,2000000.0,1.0,1.0,1,0,1,26.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,10,79.8086753322623,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],18,MEDIUM,['Project expenditure is among the highest 1%'],1,1,1,79.8086753322623,0.0,32.25806451612903,27.692307692307693,0,1,1,3,4,39.92311080797915,12,51.92,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']""]",2,"ML Anomaly, Financial, Statistical",68.77,P2 - HIGH PRIORITY,136,HIGH,51.92,68.77,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 51.92 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 1.0 | Payment count: 1.0 | Unique vendors: 1.0
WS/MP341/2025-2026/152196,Karnataka,BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA),Shri LS Tejasvi Surya,BANGALORE SOUTH,Normal/Others,"For installation of solar street lights and development works in Triangle Park located in Hampinagar between diagonal road, 4th Cross Rd, Chowdappa Layout Rd, Hampinagar, RPC Layout, Vijayanagar, Bengaluru - 560104",2024-11-12,1999934.0,,,,,,1999934.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2024,11,79.79845187673433,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],18,MEDIUM,['Project expenditure is among the highest 1%'],1,1,1,79.79845187673433,0.0,32.25806451612903,27.692307692307693,0,1,1,3,4,39.919532598544365,12,51.92,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']""]",2,"ML Anomaly, Financial, Statistical",68.77,P2 - HIGH PRIORITY,137,HIGH,51.92,68.77,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 51.92 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Payment count: 1.0 | Unique vendors: 1.0
WS/MP18112/2024-2025/136992,Maharashtra,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),BALWANT BASWANT WANKHADE,AMRAVATI(SC),Normal/Others,"Construction Of Boundry Wall Near Ekvira English School , Chandur Ta. Daryapur Dist Amravati",2024-08-25,2000000.0,2024-12-13,2000000.0,Physical Inspection,,,1999127.0,1.0,1.0,1,0,1,110.0,,0.0,0.9995635,1.0,-873.0,,,1.0,2024-2025,2024,8,79.75171608003505,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],18,MEDIUM,['Project expenditure is among the highest 1%'],1,1,1,79.75171608003505,0.0,32.25806451612903,27.692307692307693,0,1,1,3,4,39.903175069699614,12,51.9,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']""]",2,"ML Anomaly, Financial, Statistical",68.76,P2 - HIGH PRIORITY,138,HIGH,51.9,68.76,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 51.9 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 0.9995635 | Payment count: 1.0 | Unique vendors: 1.0
WS/MP458/2025-2026/150051,Tamil Nadu,Thoothukkudi(DISTRICT COLLECTOR THOOTHUKUDI_IDA),Kanimozhi Karunanidhi,THOOTHUKKUDI,Normal/Others,Construction of Community Hall at Arunthathiyar street in Sivagnanapuram Village and Panchayat in Vilathikulam Panchayat Union,2024-11-02,1998754.0,2026-02-06,1998754.0,Physical Inspection,,,1998754.0,1.0,1.0,1,0,1,461.0,,0.0,1.0,1.0,0.0,,,1.0,2025-2026,2024,11,79.56769388053162,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],18,MEDIUM,['Project expenditure is among the highest 1%'],1,1,1,79.56769388053162,0.0,32.25806451612903,27.692307692307693,0,1,1,3,4,39.83876729987341,12,51.84,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']""]",2,"ML Anomaly, Financial, Statistical",68.74,P2 - HIGH PRIORITY,139,HIGH,51.84,68.74,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 51.84 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 1.0 | Payment count: 1.0 | Unique vendors: 1.0
WS/MP18307/2025-2026/143606,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),Piyush Vedprakash Goyal,MUMBAI NORTH,Normal/Others,Ward 30 - Construction of Toilets at  Iraniwadi Charkop Kandivali (West),2024-09-25,2000000.0,2026-01-30,2000000.0,Work partially Completed,,,1998482.0,1.0,1.0,1,0,1,492.0,,0.0,0.999241,1.0,-1518.0,,,1.0,2025-2026,2024,9,79.55162845041623,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],18,MEDIUM,['Project expenditure is among the highest 1%'],1,1,1,79.55162845041623,0.0,32.25806451612903,27.692307692307693,0,1,1,3,4,39.83314439933302,12,51.83,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']""]",2,"ML Anomaly, Financial, Statistical",68.73,P2 - HIGH PRIORITY,140,HIGH,51.83,68.73,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 51.83 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 0.999241 | Payment count: 1.0 | Unique vendors: 1.0
WS/MP18307/2025-2026/143607,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),Piyush Vedprakash Goyal,MUMBAI NORTH,Normal/Others,"Ward 7 -   Construction of Sewer and CC Passage Loading at Brahmadev Tiwari Chawl, Shagun Hotel, Nawagaon, Dahisar",2024-09-25,2000000.0,2026-03-25,2000000.0,Work partially Completed,,,1998481.0,1.0,1.0,1,0,1,546.0,,0.0,0.9992405,1.0,-1519.0,,,1.0,2025-2026,2024,9,79.53848400759456,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],18,MEDIUM,['Project expenditure is among the highest 1%'],1,1,1,79.53848400759456,0.0,32.25806451612903,27.692307692307693,0,1,1,3,4,39.82854384434544,12,51.83,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']""]",2,"ML Anomaly, Financial, Statistical",68.73,P2 - HIGH PRIORITY,141,HIGH,51.83,68.73,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 51.83 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 0.9992405 | Payment count: 1.0 | Unique vendors: 1.0
WS/MP18307/2025-2026/143608,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),Piyush Vedprakash Goyal,MUMBAI NORTH,Normal/Others,Ward 36- Re-construction of Toilet at near Madras Pada Kandivali (East),2024-09-25,2000000.0,2026-01-30,2000000.0,Work partially Completed,,,1998482.0,1.0,1.0,1,0,1,492.0,,0.0,0.999241,1.0,-1518.0,,,1.0,2025-2026,2024,9,79.55162845041623,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],18,MEDIUM,['Project expenditure is among the highest 1%'],1,1,1,79.55162845041623,0.0,32.25806451612903,27.692307692307693,0,1,1,3,4,39.83314439933302,12,51.83,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']""]",2,"ML Anomaly, Financial, Statistical",68.73,P2 - HIGH PRIORITY,142,HIGH,51.83,68.73,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 51.83 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 0.999241 | Payment count: 1.0 | Unique vendors: 1.0
WS/MP18308/2025-2026/145410,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),RAVINDRA DATTARAM WAIKAR,MUMBAI NORTH WEST,Repair and Renovation,"Construction of Road at Umedbhai Patel High School to CDEFRN Unit, Sunder Nagar, Malad (W)",2024-10-04,2000000.0,2026-01-20,2000000.0,Vendor Identification,,,1998481.0,1.0,1.0,1,0,1,473.0,,0.0,0.9992405,1.0,-1519.0,,,1.0,2025-2026,2024,10,79.53848400759456,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],18,MEDIUM,['Project expenditure is among the highest 1%'],1,1,1,79.53848400759456,0.0,32.25806451612903,27.692307692307693,0,1,1,3,4,39.82854384434544,12,51.83,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']""]",2,"ML Anomaly, Financial, Statistical",68.73,P2 - HIGH PRIORITY,143,HIGH,51.83,68.73,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 51.83 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 0.9992405 | Payment count: 1.0 | Unique vendors: 1.0
WS/MP18308/2025-2026/145414,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),RAVINDRA DATTARAM WAIKAR,MUMBAI NORTH WEST,Normal/Others,"Construction of Road Near Cloud-9 Hospital to Blue Horizon Society, Link Road, Malad (W)",2024-10-08,2000000.0,2026-03-25,2000000.0,Vendor Identification,,,1998482.0,1.0,1.0,1,0,1,533.0,,0.0,0.999241,1.0,-1518.0,,,1.0,2025-2026,2024,10,79.55162845041623,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],18,MEDIUM,['Project expenditure is among the highest 1%'],1,1,1,79.55162845041623,0.0,32.25806451612903,27.692307692307693,0,1,1,3,4,39.83314439933302,12,51.83,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']""]",2,"ML Anomaly, Financial, Statistical",68.73,P2 - HIGH PRIORITY,144,HIGH,51.83,68.73,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 51.83 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 0.999241 | Payment count: 1.0 | Unique vendors: 1.0
WS/MP18308/2025-2026/145418,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),RAVINDRA DATTARAM WAIKAR,MUMBAI NORTH WEST,Normal/Others,"Construction of Road Near Ashish Society to Daffodil Society, Pawanbaug, Malad(W)",2024-10-08,2000000.0,2025-07-01,2000000.0,Vendor Identification,,,1998481.0,1.0,1.0,1,0,1,266.0,,0.0,0.9992405,1.0,-1519.0,,,1.0,2025-2026,2024,10,79.53848400759456,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],18,MEDIUM,['Project expenditure is among the highest 1%'],1,1,1,79.53848400759456,0.0,32.25806451612903,27.692307692307693,0,1,1,3,4,39.82854384434544,12,51.83,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']""]",2,"ML Anomaly, Financial, Statistical",68.73,P2 - HIGH PRIORITY,145,HIGH,51.83,68.73,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 51.83 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 0.9992405 | Payment count: 1.0 | Unique vendors: 1.0
WS/MP18308/2025-2026/145420,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),RAVINDRA DATTARAM WAIKAR,MUMBAI NORTH WEST,Normal/Others,"Construction of Road Near Devrukhakarwadi to Aaditya Industrial  Estate, Malad (W)",2024-10-08,2000000.0,2025-08-06,2000000.0,Vendor Identification,,,1998481.0,1.0,1.0,1,0,1,302.0,,0.0,0.9992405,1.0,-1519.0,,,1.0,2025-2026,2024,10,79.53848400759456,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],18,MEDIUM,['Project expenditure is among the highest 1%'],1,1,1,79.53848400759456,0.0,32.25806451612903,27.692307692307693,0,1,1,3,4,39.82854384434544,12,51.83,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']""]",2,"ML Anomaly, Financial, Statistical",68.73,P2 - HIGH PRIORITY,146,HIGH,51.83,68.73,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 51.83 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 0.9992405 | Payment count: 1.0 | Unique vendors: 1.0
WS/MP18308/2025-2026/145430,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),RAVINDRA DATTARAM WAIKAR,MUMBAI NORTH WEST,Normal/Others,"Construction of Samaj Mandir, at Shri Sai Chawl  committee , Tanaji Nagar, Kurar Village, Malad (E)",2024-10-08,2000000.0,2026-03-25,2000000.0,Work partially Completed,,,1998481.0,1.0,1.0,1,0,1,533.0,,0.0,0.9992405,1.0,-1519.0,,,1.0,2025-2026,2024,10,79.53848400759456,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],18,MEDIUM,['Project expenditure is among the highest 1%'],1,1,1,79.53848400759456,0.0,32.25806451612903,27.692307692307693,0,1,1,3,4,39.82854384434544,12,51.83,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']""]",2,"ML Anomaly, Financial, Statistical",68.73,P2 - HIGH PRIORITY,147,HIGH,51.83,68.73,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 51.83 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 0.9992405 | Payment count: 1.0 | Unique vendors: 1.0
WS/MP18307/2025-2026/146575,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),Piyush Vedprakash Goyal,MUMBAI NORTH,Normal/Others,Ward 27  - Construction of of Sewerage and CC Passage at Nirmal Chawl Kandivali (East),2024-10-09,2000000.0,2026-01-30,2000000.0,Work partially Completed,,,1998482.0,1.0,1.0,1,0,1,478.0,,0.0,0.999241,1.0,-1518.0,,,1.0,2025-2026,2024,10,79.55162845041623,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],18,MEDIUM,['Project expenditure is among the highest 1%'],1,1,1,79.55162845041623,0.0,32.25806451612903,27.692307692307693,0,1,1,3,4,39.83314439933302,12,51.83,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']""]",2,"ML Anomaly, Financial, Statistical",68.73,P2 - HIGH PRIORITY,148,HIGH,51.83,68.73,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 51.83 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 0.999241 | Payment count: 1.0 | Unique vendors: 1.0
WS/MP18396/2025-2026/153050,Delhi,South East(COMMISSIONER MCD SOUTH EAST_IDA),Harsh Malhotra,EAST DELHI,Normal/Others,Provision of lighting poles (with fittings) in various blocks of New Friends Colony in ward no. 187 (Sarita Vihar) Under Central Zone.,2024-11-18,1997268.0,,,,,,1997268.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2024,11,78.82284212063678,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],18,MEDIUM,['Project expenditure is among the highest 1%'],1,1,1,78.82284212063678,0.0,32.25806451612903,27.692307692307693,0,1,1,3,4,39.578069183910216,12,51.58,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']""]",2,"ML Anomaly, Financial, Statistical",68.63,P2 - HIGH PRIORITY,149,HIGH,51.58,68.63,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 51.58 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Payment count: 1.0 | Unique vendors: 1.0
WS/MP013/2024-2025/141727,Sikkim,Mangan(DISTRICT COLLECTOR MANGAN_IDA),Indra Hang Subba,SIKKIM,Normal/Others,Protective wall at Navey-Shotak,2024-09-19,2931657.0,2024-12-04,2931657.0,Physical Inspection,,,1994920.0,1.0,1.0,1,0,1,76.0,,0.0,0.6804752397705461,1.0,-936737.0,,,1.0,2024-2025,2024,9,78.68847670512633,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],18,MEDIUM,['Project expenditure is among the highest 1%'],1,1,1,78.68847670512633,0.0,32.25806451612903,27.692307692307693,0,1,1,3,4,39.53104128848156,12,51.53,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']""]",2,"ML Anomaly, Financial, Statistical",68.61,P2 - HIGH PRIORITY,150,HIGH,51.53,68.61,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 51.53 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 0.6804752397705461 | Payment count: 1.0 | Unique vendors: 1.0
WS/MP18277/2024-2025/154138,West Bengal,PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA),AZAD KIRTI JHA,BARDHAMAN-DURGAPUR,Normal/Others,Installation Of Electric Street Light from Charak Tala More to Hatgobindapur Bazar,2024-11-22,2000000.0,,,,,,1994463.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,11,78.68555571783263,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],18,MEDIUM,['Project expenditure is among the highest 1%'],1,1,1,78.68555571783263,0.0,32.25806451612903,27.692307692307693,0,1,1,3,4,39.53001894292876,12,51.53,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']""]",2,"ML Anomaly, Financial, Statistical",68.61,P2 - HIGH PRIORITY,151,HIGH,51.53,68.61,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 51.53 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Payment count: 1.0 | Unique vendors: 1.0
WS/MP18323/2026-2027/144120,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),Normal/Others,"Construction of  Community centre /Hall in Municipal Corporation / Govt owned open space in front of Rudra Hanuman temple at ward No.02, Rudreshwar Nagar ( E), Latur Municipal Corporation",2024-09-27,1991059.0,2026-05-22,1991059.0,Physical Inspection,,,1991059.0,1.0,1.0,1,0,1,602.0,,0.0,1.0,1.0,0.0,,,1.0,2026-2027,2024,9,78.64758288301445,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],18,MEDIUM,['Project expenditure is among the highest 1%'],1,1,1,78.64758288301445,0.0,32.25806451612903,27.692307692307693,0,1,1,3,4,39.516728450742406,12,51.52,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']""]",2,"ML Anomaly, Financial, Statistical",68.61,P2 - HIGH PRIORITY,152,HIGH,51.52,68.61,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 51.52 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 1.0 | Payment count: 1.0 | Unique vendors: 1.0
WS/MP18389/2024-2025/156764,Telangana,HANUMAKONDA(DISTRICT COLLECTOR HANUMAKONDA_IDA),KADIYAM KAVYA,WARANGEL(SC),Normal/Others,"Construction of Mahila Community Hall at Peddapur (V), Atmakur (M), Hanumakonda District",2024-12-04,2000000.0,,,,,,1982552.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,78.65050387030817,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],18,MEDIUM,['Project expenditure is among the highest 1%'],1,1,1,78.65050387030817,0.0,32.25806451612903,27.692307692307693,0,1,1,3,4,39.5177507962952,12,51.52,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']""]",2,"ML Anomaly, Financial, Statistical",68.61,P2 - HIGH PRIORITY,153,HIGH,51.52,68.61,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 51.52 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Payment count: 1.0 | Unique vendors: 1.0
WS/MP18311/2024-2025/143656,Punjab,RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA),MALVINDER SINGH KANG,ANANDPUR SAHIB,Normal/Others,Construction of community center at village Nurpur Kalan,2024-10-28,700000.0,2024-11-21,700000.0,Work partially Completed,,,700000.0,13.0,4.0,1,0,1,24.0,,0.0,1.0,1.0,0.0,,,3.25,2024-2025,2024,10,67.56681758434351,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,"['Extremely high number of payment transactions', 'High payment concentration among vendors']",30,MEDIUM,"['Extremely high number of payment transactions', 'Extremely high payment concentration per vendor']",1,1,1,67.56681758434351,0.0,32.25806451612903,46.15384615384615,0,1,1,3,4,39.33076828851527,12,51.33,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Extremely high number of payment transactions', 'High payment concentration among vendors']"", ""['Extremely high number of payment transactions', 'Extremely high payment concentration per vendor']""]",3,"ML Anomaly, Financial, Statistical",68.53,P2 - HIGH PRIORITY,154,HIGH,51.33,68.53,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 51.33 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 1.0 | Payment count: 13.0 | Unique vendors: 4.0
WS/MP18109/2024-2025/146899,Madhya Pradesh,SIDHI(DISTRICT COLLECTOR SIDHI_IDA),DR. RAJESH MISHRA,SIDHI,Normal/Others,WARD 13 GANGA RAM CHAUBEY KE GHAR TAK ROAD NIRMAN,2024-10-11,500000.0,2025-01-28,500000.0,Vendor Identification,,,499975.0,9.0,1.0,1,0,1,109.0,,0.0,0.99995,1.0,-25.0,,,9.0,2024-2025,2024,10,65.54841536439316,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],21,MEDIUM,"['Unusually high number of payment transactions', 'Extremely high payment concentration among vendors']",30,MEDIUM,"['Extremely high number of payment transactions', 'Extremely high payment concentration per vendor']",1,1,1,65.54841536439316,0.0,33.87096774193548,46.15384615384615,0,1,1,3,4,38.94690815669394,12,50.95,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Unusually high number of payment transactions', 'Extremely high payment concentration among vendors']"", ""['Extremely high number of payment transactions', 'Extremely high payment concentration per vendor']""]",3,"ML Anomaly, Financial, Statistical",68.38,P2 - HIGH PRIORITY,155,HIGH,50.95,68.38,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 50.95 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 0.99995 | Payment count: 9.0 | Unique vendors: 1.0
