work_id,state,ida,honble_members_of_parliament,constituency,work_category,work_description,recommended_date,recommended_amount,sanction_date,sanction_amount,work_status,completion_date,completed_amount_disbursed,total_expenditure,payment_count,unique_vendors,has_sanction,has_completion,has_expenditure,sanction_delay_days,completion_duration_days,sanction_difference,expenditure_ratio,sanction_ratio,expenditure_difference,completion_amount_ratio,completion_amount_difference,payments_per_vendor,financial_year,recommended_year,recommended_month,anomaly_prediction,is_anomaly,anomaly_score,risk_score,risk_level,risk_reasons
WS/MP18355/2025-2026/158368,Karnataka,BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA),SHOBHA KARANDLAJE,BANGALORE NORTH,Normal/Others,"Improvements  of Roads and Drains at  Vrisahbhavathi Nagar Ward No-53(new ward no 102), 10th Cross Road  and Cross Roads, Andanappa Layout",2024-12-12,1499917.0,,,,,,1499917.0,2.0,2.0,0,0,1,,,,,,,,,1.0,2025-2026,2024,12,1,0,0.0472719285499638,0,LOW,No significant risk indicators detected
WS/MP18167/2024-2025/158373,Rajasthan,Neem Ka Thana(DISTRICT COLLECTOR Neem Ka Thana_IDA),BRIJENDRA SINGH OLA,JHUNJHUNU,Normal/Others,Construction of gravel road from main road to Dhani Nakhri. Working agency Gram panchayat Sanjay Nagar.,2024-12-12,500000.0,,,,,,398268.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.2379576051346932,0,LOW,No significant risk indicators detected
WS/MP18167/2024-2025/158374,Rajasthan,Neem Ka Thana(DISTRICT COLLECTOR Neem Ka Thana_IDA),BRIJENDRA SINGH OLA,JHUNJHUNU,Normal/Others,Construction of interlock road from main road towards Ashlawali dhani. Working agency gram panchayat Sanjay Nagar.,2024-12-12,500000.0,,,,,,426652.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.2372841637898869,0,LOW,No significant risk indicators detected
WS/MP18167/2024-2025/158376,Rajasthan,Neem Ka Thana(DISTRICT COLLECTOR Neem Ka Thana_IDA),BRIJENDRA SINGH OLA,JHUNJHUNU,Normal/Others,construction of nala in rajkiya uch madhyamik vidyalaya in mandri. working agency gram panchayat mandri,2024-12-12,500000.0,,,,,,492629.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.2356724280389399,0,LOW,No significant risk indicators detected
WS/MP18167/2024-2025/158377,Rajasthan,Neem Ka Thana(DISTRICT COLLECTOR Neem Ka Thana_IDA),BRIJENDRA SINGH OLA,JHUNJHUNU,Normal/Others,construction of sewerage pipeline and drain from house of Bajrang towards the house of Jiwan Kumhar. Working agency gram panchayat Mandri,2024-12-12,500000.0,,,,,,498395.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.2355427610628904,0,LOW,No significant risk indicators detected
WS/MP18167/2024-2025/158384,Rajasthan,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),BRIJENDRA SINGH OLA,JHUNJHUNU,Normal/Others,construction of boundarywall of shamshan bhumi working agency gram panchayat Lakhoo,2024-12-12,342850.0,,,,2026-05-08,342850.0,106120.0,8.0,8.0,0,1,1,,,,,,,,,1.0,2024-2025,2024,12,-1,1,-0.0606700640538292,70,HIGH,Unusual financial pattern detected by the AI model | High number of payments detected (8 payments) | Large number of vendors involved (8 vendors)
WS/MP18355/2025-2026/158394,Karnataka,BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA),SHOBHA KARANDLAJE,BANGALORE NORTH,Normal/Others,"Installation of New bore well with Motor, Pump and other spare parts at Ward No.08, Kodigehalli limits",2024-12-26,600000.0,,,,2025-09-16,600000.0,600000.0,2.0,1.0,0,1,1,,,,,,,,,2.0,2025-2026,2024,12,1,0,0.1503662910786038,0,LOW,No significant risk indicators detected
WS/MP18355/2025-2026/158395,Karnataka,BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA),SHOBHA KARANDLAJE,BANGALORE NORTH,Normal/Others,"Installation of New bore well with Motor, Pump and other spare parts at Ward No.05, Kogilu area limits",2024-12-26,600000.0,,,,2025-09-16,600000.0,600000.0,2.0,1.0,0,1,1,,,,,,,,,2.0,2025-2026,2024,12,1,0,0.1503662910786038,0,LOW,No significant risk indicators detected
WS/MP18355/2025-2026/158400,Karnataka,BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA),SHOBHA KARANDLAJE,BANGALORE NORTH,Normal/Others,Construction of Gazebo for Senior Citizens at Amruthahalli limits - Ward No.07,2024-12-26,1000000.0,,,,2025-04-09,551186.0,551186.0,1.0,1.0,0,1,1,,,,,,,,,1.0,2025-2026,2024,12,1,0,0.1993291173228412,0,LOW,No significant risk indicators detected
WS/MP18355/2025-2026/158401,Karnataka,BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA),SHOBHA KARANDLAJE,BANGALORE NORTH,Normal/Others,"Installation of RO Water Plant in Dodda Bommasandra limits - Ward No.10,",2024-12-26,1500000.0,,,,,,736919.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2024,12,1,0,0.163046955062398,0,LOW,No significant risk indicators detected
WS/MP18232/2024-2025/158404,Uttar Pradesh,MUZAFFARNAGAR(DISTRICT MAGISTRATE MUZAFFARNAGAR_IDA),HARENDRA SINGH MALIK,MUZAFFARNAGAR,Normal/Others,"Gram- Nasirpur, Vikaskhand- Baghra, Tehsil- Sadar me jay bhagwan ki Tube Well se khacheru ki samadhi tak brick soling work.",2024-12-12,600000.0,,,,,,357829.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.2286228020175897,0,LOW,No significant risk indicators detected
WS/MP18337/2024-2025/158410,Kerala,THRISSUR(DISTRICT COLLECTOR THRISSUR_IDA),K RADHAKRISHNAN,ALATHUR(SC),Normal/Others,PURCHASE OF COMPUTERS TO NAVODAYA SCHOOL MAYANNUR,2024-12-13,1206976.0,,,,,,1206976.0,2.0,2.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.0693554881547502,0,LOW,No significant risk indicators detected
WS/MP681/2024-2025/158411,Maharashtra,PARBHANI(DISTRICT COLLECTOR PARBHANI_IDA),Sanjay Haribhau Jadhav,PARBHANI,Normal/Others,"Construction of Sabhamandap at khandali, Tal. Gangakhed, Dist. Parbhani.",2024-12-26,999965.0,,,,,,999965.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.1945432601226625,0,LOW,No significant risk indicators detected
WS/MP584/2025-2026/158414,Gujarat,KACHCHH(DISTRICT COLLECTOR KUTCH_IDA),Vinod Chavda,KACHCHH(SC),Normal/Others,Nakhtrana Talukana Gadani Gaame Police Quarter Pase Notiyar Vas Karigar Koman Workshed,2024-12-13,350000.0,,,,,,350000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2024,12,1,0,0.2320376232764888,0,LOW,No significant risk indicators detected
WS/MP18058/2024-2025/158424,Gujarat,VADODARA(DISTRICT COLLECTOR VADODARA_IDA),DR. HEMANG JOSHI,VADODARA,Normal/Others,Sayajigunj-20 Nizampura AtitiGruh pachas vahivati wardNo.1 Maharshi Arvind Prathmik Sada (Bapor)Ma Smart Balvatika banavva n kamgiri,2024-12-13,409000.0,,,,2025-07-09,409000.0,409000.0,1.0,1.0,0,1,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.2346926776379051,0,LOW,No significant risk indicators detected
WS/MP18058/2024-2025/158425,Gujarat,VADODARA(DISTRICT COLLECTOR VADODARA_IDA),DR. HEMANG JOSHI,VADODARA,Normal/Others,Fatipura-1 vahivati ward No.6 Vir Bhagatsinh prathmik sada (bapor) ma smart balvatika banavvani kamgiri,2024-12-13,409000.0,,,,2025-07-09,409000.0,409000.0,1.0,1.0,0,1,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.2346926776379051,0,LOW,No significant risk indicators detected
WS/MP18058/2024-2025/158426,Gujarat,VADODARA(DISTRICT COLLECTOR VADODARA_IDA),DR. HEMANG JOSHI,VADODARA,Normal/Others,Sayajigunj-22 laxmipura vahivati wardNo.09 shyamji krushna varma prathmik sada ma samrt balvatika banavva n kamgiri,2024-12-13,409000.0,,,,2025-07-09,409000.0,409000.0,1.0,1.0,0,1,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.2346926776379051,0,LOW,No significant risk indicators detected
WS/MP18058/2024-2025/158427,Gujarat,VADODARA(DISTRICT COLLECTOR VADODARA_IDA),DR. HEMANG JOSHI,VADODARA,Normal/Others,Sayajigunj-10 VahivatiwardNo.11 Dr.Vikaram Sarabhai prathmik sada ma smart balvatika banavva n kamgiri,2024-12-13,409000.0,,,,2025-07-09,409000.0,409000.0,1.0,1.0,0,1,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.2346926776379051,0,LOW,No significant risk indicators detected
WS/MP18058/2024-2025/158428,Gujarat,VADODARA(DISTRICT COLLECTOR VADODARA_IDA),DR. HEMANG JOSHI,VADODARA,Normal/Others,sher-1 Fatipura vahivati wardNo.8 chhatrapati Shivaji Maharaj prathmik sada (Bapor) ma smart balvatika banavva n kamgiri,2024-12-13,409000.0,,,,2025-07-09,409000.0,409000.0,1.0,1.0,0,1,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.2346926776379051,0,LOW,No significant risk indicators detected
WS/MP18058/2025-2026/158435,Gujarat,VADODARA(DISTRICT COLLECTOR VADODARA_IDA),DR. HEMANG JOSHI,VADODARA,Normal/Others,khiskoli circle kale pase vahivati wardNo.12 Jagannath mandir pase RCC road banavva ni kamgiri,2024-12-13,3300341.0,,,,,,3277725.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2024,12,-1,1,-0.0082853379278899,40,MEDIUM,Unusual financial pattern detected by the AI model
WS/MP18351/2024-2025/158437,Andhra Pradesh,Nandyal(DISTRICT COLLECTOR NANDYAL_IDA),DR BYREDDY SHABARI,NANDYAL,Normal/Others,"Establishment of a mineral water plant in Pedda Gummadapuram Village of Kothapalle Mandal to provide safe and clean drinking water, ensuring improved public health, hygiene, and accessibility to potable water for the residents.",2024-12-13,500000.0,,,,,,499622.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.2358074640130475,0,LOW,No significant risk indicators detected
WS/MP18056/2024-2025/158442,Gujarat,RAJKOT(DISTRICT COLLECTOR RAJKOT_IDA),PARSHOTTAMBHAI RUPALA,RAJKOT,Normal/Others,Paver Blocks Works at Sartanpar Village,2024-12-13,300000.0,,,,,,300000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.2359485656432214,0,LOW,No significant risk indicators detected
WS/MP18056/2025-2026/158443,Gujarat,RAJKOT(DISTRICT COLLECTOR RAJKOT_IDA),PARSHOTTAMBHAI RUPALA,RAJKOT,Normal/Others,Construction of a New Bus Stand at Ardoi Village,2024-12-13,500000.0,,,,,,500000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2024,12,1,0,0.2358074640130475,0,LOW,No significant risk indicators detected
WS/MP18056/2025-2026/158448,Gujarat,RAJKOT(DISTRICT COLLECTOR RAJKOT_IDA),PARSHOTTAMBHAI RUPALA,RAJKOT,Normal/Others,Construction of a Compound Wall  at the Devipujak Crematorium,2024-12-13,300000.0,,,,,,300000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2024,12,1,0,0.2359485656432214,0,LOW,No significant risk indicators detected
WS/MP18056/2024-2025/158452,Gujarat,MORBI(District collector Morbi_IDA),PARSHOTTAMBHAI RUPALA,RAJKOT,Normal/Others,Construction of Crematorium Roof at Devi Poojak crematorium,2024-12-13,400000.0,,,,,,400000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.235626277868914,0,LOW,No significant risk indicators detected
WS/MP18056/2024-2025/158460,Gujarat,MORBI(District collector Morbi_IDA),PARSHOTTAMBHAI RUPALA,RAJKOT,Normal/Others,Paver Blocks Work at Harbatiyali Village,2024-12-13,500000.0,,,,,,500000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.2358074640130475,0,LOW,No significant risk indicators detected
WS/MP18056/2024-2025/158461,Gujarat,MORBI(District collector Morbi_IDA),PARSHOTTAMBHAI RUPALA,RAJKOT,Normal/Others,Paver Blocks Work at Khareda Village,2024-12-13,500000.0,,,,,,500000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.2358074640130475,0,LOW,No significant risk indicators detected
WS/MP584/2024-2025/158462,Gujarat,KACHCHH(DISTRICT COLLECTOR KUTCH_IDA),Vinod Chavda,KACHCHH(SC),Normal/Others,Mandvi Taluka na Darashadi Gaame Cricket Medan Paase Sarvjanik Vistar ma Boundary Voll,2024-12-13,400000.0,,,,,,400000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.235626277868914,0,LOW,No significant risk indicators detected
WS/MP584/2024-2025/158464,Gujarat,KACHCHH(DISTRICT COLLECTOR KUTCH_IDA),Vinod Chavda,KACHCHH(SC),Normal/Others,Mandvi talukana mota layja gaane muslim jamat vistar community hall,2024-12-13,350000.0,,,,,,350000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.2320376232764888,0,LOW,No significant risk indicators detected
WS/MP584/2025-2026/158465,Gujarat,KACHCHH(DISTRICT COLLECTOR KUTCH_IDA),Vinod Chavda,KACHCHH(SC),Normal/Others,Bhachau Talukana Vondh Gaame Saheb Tekri Nathuram Bapa ni Jagya Pase Karigar Koman Workshed,2024-12-13,400000.0,,,,,,400000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2024,12,1,0,0.235626277868914,0,LOW,No significant risk indicators detected
WS/MP600/2024-2025/158574,Jammu And Kashmir,KATHUA(DISTRICT DEVELOPMENT COMMISSIONER KATHUA_IDA),Jitendra Singh,UDHAMPUR,Normal/Others,"Construction of lane from the house of Sagar  Chand to Angrej Chand , Ward  no. 5, pyt. Chilak West, Dinga Amb, Kathua.",2024-12-18,117000.0,,,,,,117000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.2295535374201682,0,LOW,No significant risk indicators detected
WS/MP600/2024-2025/158575,Jammu And Kashmir,KATHUA(DISTRICT DEVELOPMENT COMMISSIONER KATHUA_IDA),Jitendra Singh,UDHAMPUR,Normal/Others,"Construction of lane from the house of Narayan Singh to Dhyan Singh , Ward no. 5, Pyt. Chilak West, Dinga Amb, Kathua",2024-12-18,146500.0,,,,,,146500.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.2355256647394117,0,LOW,No significant risk indicators detected
WS/MP18354/2025-2026/158604,Chhattisgarh,Balrampur-Ramanujganj(District Collector BALRAMPUR_IDA),CHINTAMANI MAHARAJ,SARGUJA(ST),Normal/Others,GRAM PANCHYAT KHAJURIYADIH JANPAD KUSHMI ME SHIV GHAR KE PAS CHABUTRA AVAM SHED NIRMAN,2024-12-13,296673.0,,,,,,222505.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2024,12,1,0,0.2352423581833466,0,LOW,No significant risk indicators detected
WS/MP600/2024-2025/158605,Jammu And Kashmir,KATHUA(DISTRICT DEVELOPMENT COMMISSIONER KATHUA_IDA),Jitendra Singh,UDHAMPUR,Normal/Others,"Construction of protection wall from the house of Deep Kumar to house of Ashok Kumar , Ward no. 2, Pyt.Dinga Amb –A, Dinga Amb, Kathua.",2024-12-18,183000.0,,,,,,183000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.2340439158064971,0,LOW,No significant risk indicators detected
WS/MP600/2024-2025/158610,Jammu And Kashmir,KATHUA(DISTRICT DEVELOPMENT COMMISSIONER KATHUA_IDA),Jitendra Singh,UDHAMPUR,Normal/Others,"Construction of lane and drain From the house of Late  Yog Raj to the house of Shubash, ward no . 19,  Kathua , Kathua",2024-12-18,119000.0,,,,,,119000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.2299467401849981,0,LOW,No significant risk indicators detected
WS/MP18351/2024-2025/158612,Andhra Pradesh,Nandyal(DISTRICT COLLECTOR NANDYAL_IDA),DR BYREDDY SHABARI,NANDYAL,Normal/Others,"Establishment of a Mineral Water Plant in Government Degree College, Nandikotkur, to provide access to clean and safe drinking water for students, faculty, and staff.",2024-12-13,496604.0,,,,,,496604.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.2350694440028005,0,LOW,No significant risk indicators detected
WS/MP18354/2025-2026/158617,Chhattisgarh,SURAJPUR(DISTRICT COLLECTOR Surajpur_IDA),CHINTAMANI MAHARAJ,SARGUJA(ST),Normal/Others,GRAM PANCHYAT DEODHI ME GOANDPARA RAM SAKAL KE GHAR KE ROAD ME PIPE PULIYA NIRMAN,2024-12-13,299256.0,,,,,,299256.0,2.0,1.0,0,0,1,,,,,,,,,2.0,2025-2026,2024,12,1,0,0.1490874349579365,0,LOW,No significant risk indicators detected
WS/MP18351/2024-2025/158620,Andhra Pradesh,Nandyal(DISTRICT COLLECTOR NANDYAL_IDA),DR BYREDDY SHABARI,NANDYAL,Normal/Others,"Construction of an Unpaved Dirt Road from Vanamulapadu Village to Muchumarri Hamlet, Pagidyala Mandal, to improve connectivity and facilitate transportation for the local community.",2024-12-13,460478.0,,,,,,460478.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.2361227302352286,0,LOW,No significant risk indicators detected
WS/MP18083/2024-2025/158646,Karnataka,DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA),CAPTAIN BRIJESH CHOWTA,DAKSHINA KANNADA,Repair and Renovation,concreting work for the road leading to Harihareshwara temple in Harihara village of Sulya Taluk,2025-01-17,500000.0,,,,,,494451.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2025,1,1,0,0.2359888024812312,0,LOW,No significant risk indicators detected
WS/MP243/2025-2026/158665,West Bengal,North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA),Kakoli Ghosh Dastidar,BARASAT,Normal/Others,"Construction of road at Niyajispur, Paka from Rasta to Community Hall, under Sohai Swetpur Gram Panchyet, PS- Deganga, District- North 24 Parganas",2024-12-13,375382.0,,,,,,375382.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2024,12,1,0,0.2331737552746063,0,LOW,No significant risk indicators detected
WS/MP18137/2025-2026/158678,Meghalaya,"EAST KHASI HILLS(Deputy Commissioner, East Khasi Hills District)",ANDREW J. SYNGKON,SHILLONG,Normal/Others,Construction of Multipurpose Building @ Mawkdok by Social & Economic Life Development socirty,2025-01-05,700000.0,,,,,,700000.0,3.0,1.0,0,0,1,,,,,,,,,3.0,2025-2026,2025,1,1,0,0.0525404254003224,0,LOW,High number of payments per vendor
WS/MP18137/2025-2026/158682,Meghalaya,"EAST KHASI HILLS(Deputy Commissioner, East Khasi Hills District)",ANDREW J. SYNGKON,SHILLONG,Normal/Others,Construction of Additional classroom @ Rynli Upper and Secondary School,2025-01-05,400000.0,,,,,,400000.0,2.0,1.0,0,0,1,,,,,,,,,2.0,2025-2026,2025,1,1,0,0.1547772758433751,0,LOW,No significant risk indicators detected
WS/MP18137/2025-2026/158683,Meghalaya,"EAST KHASI HILLS(Deputy Commissioner, East Khasi Hills District)",ANDREW J. SYNGKON,SHILLONG,Normal/Others,Financial assistance for Project Clean Surrounding (SHG)  to purchase mini pick up Vehicle to use for Garbage Collection,2025-01-05,500000.0,,,,,,500000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2025,1,1,0,0.2358074640130475,0,LOW,No significant risk indicators detected
WS/MP18137/2025-2026/158685,Meghalaya,"EAST KHASI HILLS(Deputy Commissioner, East Khasi Hills District)",ANDREW J. SYNGKON,SHILLONG,Normal/Others,Extension of School Building for St. Francis De Soles Secondary School,2025-01-05,500000.0,,,,,,250000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2025,1,1,0,0.2331414292123336,0,LOW,No significant risk indicators detected
WS/MP18137/2025-2026/158687,Meghalaya,"EAST KHASI HILLS(Deputy Commissioner, East Khasi Hills District)",ANDREW J. SYNGKON,SHILLONG,Normal/Others,Construction of motorable link road at Lawsohtun block 5,2025-01-05,250000.0,,,,,,250000.0,2.0,1.0,0,0,1,,,,,,,,,2.0,2025-2026,2025,1,1,0,0.1509661882233378,0,LOW,No significant risk indicators detected
WS/MP18137/2026-2027/158689,Meghalaya,"EAST KHASI HILLS(Deputy Commissioner, East Khasi Hills District)",ANDREW J. SYNGKON,SHILLONG,Normal/Others,Construction of Un_completed classrooms of Sunderland Memorial Secondary School,2025-01-05,500000.0,,,,,,250000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2026-2027,2025,1,1,0,0.2331414292123336,0,LOW,No significant risk indicators detected
WS/MP18137/2025-2026/158690,Meghalaya,"EAST KHASI HILLS(Deputy Commissioner, East Khasi Hills District)",ANDREW J. SYNGKON,SHILLONG,Normal/Others,Proposal of construction for drainage system to prevent Wah Umjasai by Seng Kynthei Lawsohtun,2025-01-05,500000.0,,,,,,250000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2025,1,1,0,0.2331414292123336,0,LOW,No significant risk indicators detected
WS/MP18137/2026-2027/158691,Meghalaya,"EAST KHASI HILLS(Deputy Commissioner, East Khasi Hills District)",ANDREW J. SYNGKON,SHILLONG,Normal/Others,Financial assiatance for Construction of Water Tank and supply of pipelines by Dorbar Shnong Madan and Riat Laban,2025-01-05,500000.0,,,,,,250000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2026-2027,2025,1,1,0,0.2331414292123336,0,LOW,No significant risk indicators detected
WS/MP18137/2025-2026/158692,Meghalaya,"EAST KHASI HILLS(Deputy Commissioner, East Khasi Hills District)",ANDREW J. SYNGKON,SHILLONG,Normal/Others,Financial assistance for purchase of water pipelines by Dorbar Shnong Upper Lumparing,2025-01-05,500000.0,,,,,,500000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2025,1,1,0,0.2358074640130475,0,LOW,No significant risk indicators detected
WS/MP18137/2025-2026/158693,Meghalaya,"EAST KHASI HILLS(Deputy Commissioner, East Khasi Hills District)",ANDREW J. SYNGKON,SHILLONG,Normal/Others,Financial assistance for Shillong Commerce College to purchase Computers,2025-01-05,500000.0,,,,,,500000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2025,1,1,0,0.2358074640130475,0,LOW,No significant risk indicators detected
WS/MP18137/2025-2026/158695,Meghalaya,EAST JAINTIA HILLS(DEPUTY COMMISSIONER EAST JAINTIA HILLS KHLIEHRIAT_IDA),ANDREW J. SYNGKON,SHILLONG,Normal/Others,Financial assistance for construction of Hostel for PWD's by Ephatha Society,2025-01-05,500000.0,,,,,,500000.0,2.0,1.0,0,0,1,,,,,,,,,2.0,2025-2026,2025,1,1,0,0.163288665124519,0,LOW,No significant risk indicators detected
WS/MP18137/2025-2026/158696,Meghalaya,EAST JAINTIA HILLS(DEPUTY COMMISSIONER EAST JAINTIA HILLS KHLIEHRIAT_IDA),ANDREW J. SYNGKON,SHILLONG,Normal/Others,Financial assistance for Construction of additional classroom for Wapung Secondary School by Dorbar Shnong Wapungskur,2025-01-05,500000.0,,,,,,500000.0,2.0,1.0,0,0,1,,,,,,,,,2.0,2025-2026,2025,1,1,0,0.163288665124519,0,LOW,No significant risk indicators detected
WS/MP571/2025-2026/158723,Goa,NORTH GOA(DISTRICT COLLECTOR NORTH GOA_IDA),Shripad Yesso Naik,NORTH GOA,Normal/Others,"Provision of 5 OHPS and 5 Computers to DIOGO VAZ Higher Secondary School, Colvale",2024-12-14,583030.0,,,,,,583030.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2024,12,1,0,0.2165293053071949,0,LOW,No significant risk indicators detected
WS/MP18351/2024-2025/158755,Andhra Pradesh,Nandyal(DISTRICT COLLECTOR NANDYAL_IDA),DR BYREDDY SHABARI,NANDYAL,Normal/Others,"Setting up a mineral water plant in Konda Jutur village, Panyam Mandal, to provide safe drinking water. The project includes installation of purification systems, water quality testing, and employment opportunities for locals, aiming to improve public health and access to clean water",2024-12-14,499910.0,,,,,,499910.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,0.2358074640130475,0,LOW,No significant risk indicators detected
